spectrum_vin (va=0.05) X,spectrum_vin (va=0.05) Y,spectrum_vin (va=0.02) X,spectrum_vin (va=0.02) Y,spectrum_vin (va=0.1) X,spectrum_vin (va=0.1) Y
56249.99999999999,-320.1591431387419,56249.99999999999,-328.1335760911061,56249.99999999999,-314.1385432254622
56347.65624999999,-320.1935905038193,56347.65624999999,-328.2337804920709,56347.65624999999,-314.1729905905397
56445.31249999999,-320.1875075777054,56445.31249999999,-328.141840413437,56445.31249999999,-314.1669076644258
56542.96874999999,-320.5056103144645,56542.96874999999,-328.4909792474681,56542.96874999999,-314.485010401185
56640.62499999999,-320.4407344479504,56640.62499999999,-328.407692936993,56640.62499999999,-314.4201345346708
56738.28124999999,-320.4249849316467,56738.28124999999,-328.314177534783,56738.28124999999,-314.4043850183671
56835.93749999999,-320.3895924211949,56835.93749999999,-328.3372736896624,56835.93749999999,-314.3689925079153
56933.59374999999,-320.4242040340347,56933.59374999999,-328.2288688183675,56933.59374999999,-314.4036041207551
57031.24999999999,-320.3364994600741,57031.24999999999,-328.2686420722578,57031.24999999999,-314.3158995467945
57128.90624999999,-320.2678588956183,57128.90624999999,-328.2251363642444,57128.90624999999,-314.2472589823387
57226.56249999999,-320.368032430382,57226.56249999999,-328.3177576034522,57226.56249999999,-314.3474325171024
57324.21874999999,-320.3693326303391,57324.21874999999,-328.3952823358343,57324.21874999999,-314.3487327170595
57421.87499999999,-320.3504833567976,57421.87499999999,-328.3329602914225,57421.87499999999,-314.329883443518
57519.53124999999,-320.4849362155786,57519.53124999999,-328.4000445764692,57519.53124999999,-314.464336302299
57617.18749999999,-320.4705721651995,57617.18749999999,-328.4177996687878,57617.18749999999,-314.4499722519199
57714.84374999999,-320.3575569246924,57714.84374999999,-328.3552927497204,57714.84374999999,-314.3369570114128
57812.49999999999,-320.4577903848841,57812.49999999999,-328.3952401219359,57812.49999999999,-314.4371904716045
57910.15624999999,-320.9957579070351,57910.15624999999,-328.9202230312615,57910.15624999999,-314.9751579937555
58007.81249999999,-319.8391057983579,58007.81249999999,-327.815808928647,58007.81249999999,-313.8185058850783
58105.46874999999,-319.7198407168338,58105.46874999999,-327.6728222962139,58105.46874999999,-313.6992408035542
58203.12499999999,-320.1481874064089,58203.12499999999,-328.0855801678712,58203.12499999999,-314.1275874931293
58300.78124999999,-320.1791753151142,58300.78124999999,-328.1458951618441,58300.78124999999,-314.1585754018346
58398.43749999999,-320.5149922253735,58398.43749999999,-328.4962599248731,58398.43749999999,-314.4943923120939
58496.09374999999,-320.3460343374574,58496.09374999999,-328.192369134624,58496.09374999999,-314.3254344241777
58593.74999999999,-320.6202739750336,58593.74999999999,-328.5686905695829,58593.74999999999,-314.5996740617539
58691.40624999999,-320.4341547665167,58691.40624999999,-328.343860159382,58691.40624999999,-314.4135548532371
58789.06249999999,-320.5349226708724,58789.06249999999,-328.4825530688087,58789.06249999999,-314.5143227575928
58886.71874999999,-320.4329966438746,58886.71874999999,-328.3799327015957,58886.71874999999,-314.412396730595
58984.37499999999,-320.6812830492714,58984.37499999999,-328.6318200463744,58984.37499999999,-314.6606831359917
59082.03124999999,-320.4637872200484,59082.03124999999,-328.4243484408529,59082.03124999999,-314.4431873067688
59179.68749999999,-320.637428251938,59179.68749999999,-328.6175683965618,59179.68749999999,-314.6168283386584
59277.34374999999,-321.0939912534075,59277.34374999999,-329.139563696501,59277.34374999999,-315.0733913401279
59374.99999999999,-320.3772595250973,59374.99999999999,-328.2833216853778,59374.99999999999,-314.3566596118176
59472.65624999999,-319.6764933288064,59472.65624999999,-327.6842895662014,59472.65624999999,-313.6558934155268
59570.31249999999,-320.421355926014,59570.31249999999,-328.3659689775919,59570.31249999999,-314.4007560127343
59667.96874999999,-320.2051290575459,59667.96874999999,-328.2202860647162,59667.96874999999,-314.1845291442663
59765.62499999999,-320.6827236692575,59765.62499999999,-328.6877934715667,59765.62499999999,-314.6621237559779
59863.28124999999,-320.2994921596559,59863.28124999999,-328.2728218471516,59863.28124999999,-314.2788922463762
59960.93749999999,-320.5552483981901,59960.93749999999,-328.4887832389776,59960.93749999999,-314.5346484849105
60058.59374999999,-320.4118447343517,60058.59374999999,-328.4795909774622,60058.59374999999,-314.3912448210721
60156.24999999999,-320.5678982853823,60156.24999999999,-328.538073573218,60156.24999999999,-314.5472983721027
60253.90624999999,-320.3656473418718,60253.90624999999,-328.2204164491609,60253.90624999999,-314.3450474285922
60351.56249999999,-320.5969882879687,60351.56249999999,-328.5755097600643,60351.56249999999,-314.576388374689
60449.21874999999,-320.4840003795263,60449.21874999999,-328.4274118268834,60449.21874999999,-314.4634004662466
60546.87499999999,-320.5819603631159,60546.87499999999,-328.5348700139216,60546.87499999999,-314.5613604498362
60644.53124999999,-320.5458035778224,60644.53124999999,-328.524355396297,60644.53124999999,-314.5252036645427
60742.18749999999,-320.8320572520223,60742.18749999999,-328.7904632480718,60742.18749999999,-314.8114573387427
60839.84374999999,-320.4861672311839,60839.84374999999,-328.3556954386979,60839.84374999999,-314.4655673179042
60937.49999999999,-320.692744759082,60937.49999999999,-328.6320796201738,60937.49999999999,-314.6721448458023
61035.15624999999,-320.8083055894005,61035.15624999999,-328.6327146886745,61035.15624999999,-314.7877056761209
61132.81249999999,-320.5592580302979,61132.81249999999,-328.4663676287546,61132.81249999999,-314.5386581170182
61230.46874999999,-320.3397018573273,61230.46874999999,-328.3306433741807,61230.46874999999,-314.3191019440476
61328.12499999999,-320.7018197791534,61328.12499999999,-328.6551833243786,61328.12499999999,-314.6812198658738
61425.78124999999,-320.8561224690735,61425.78124999999,-328.8145604149797,61425.78124999999,-314.8355225557938
61523.43749999999,-320.6817741782135,61523.43749999999,-328.6195945646052,61523.43749999999,-314.6611742649338
61621.09374999999,-320.192919633832,61621.09374999999,-328.1707364816116,61621.09374999999,-314.1723197205524
61718.74999999999,-320.8467279035603,61718.74999999999,-328.8111505407314,61718.74999999999,-314.8261279902807
61816.40624999999,-319.5720345260762,61816.40624999999,-327.7928606567276,61816.40624999999,-313.5514346127966
61914.06249999999,-321.8868222654662,61914.06249999999,-329.8857519141224,61914.06249999999,-315.8662223521866
62011.71874999999,-321.2149769192572,62011.71874999999,-329.0903019996125,62011.71874999999,-315.1943770059776
62109.37499999999,-321.6869131804857,62109.37499999999,-329.6522302130085,62109.37499999999,-315.6663132672061
62207.03124999999,-321.1241020055419,62207.03124999999,-329.0912562052723,62207.03124999999,-315.1035020922622
62304.68749999999,-320.40043559347,62304.68749999999,-328.3873077761942,62304.68749999999,-314.3798356801904
62402.34374999999,-321.0996938563104,62402.34374999999,-329.0379445435401,62402.34374999999,-315.0790939430308
62499.99999999999,-320.9065409899756,62499.99999999999,-328.8789981619646,62499.99999999999,-314.8859410766959
62597.65624999999,-320.4344899341905,62597.65624999999,-328.3903180851092,62597.65624999999,-314.413890020911
62695.31249999999,-320.8544470722765,62695.31249999999,-328.8686998007065,62695.31249999999,-314.8338471589968
62792.96874999999,-321.0531534428741,62792.96874999999,-329.0644992878408,62792.96874999999,-315.0325535295945
62890.62499999999,-320.6635817447345,62890.62499999999,-328.6507930282182,62890.62499999999,-314.6429818314549
62988.28124999999,-320.6650181142052,62988.28124999999,-328.5991384181208,62988.28124999999,-314.6444182009255
63085.93749999999,-320.9791638724095,63085.93749999999,-328.9221891983208,63085.93749999999,-314.9585639591298
63183.59374999999,-320.0875824494219,63183.59374999999,-327.7325872781348,63183.59374999999,-314.0669825361423
63281.24999999999,-321.5161520813891,63281.24999999999,-329.4707802824665,63281.24999999999,-315.4955521681094
63378.90624999999,-321.1153619961204,63378.90624999999,-329.0424863764092,63378.90624999999,-315.0947620828408
63476.56249999999,-321.6844203465269,63476.56249999999,-329.669575973097,63476.56249999999,-315.6638204332473
63574.21874999999,-321.7307554615738,63574.21874999999,-329.6794429226261,63574.21874999999,-315.7101555482942
63671.87499999999,-320.6628026789252,63671.87499999999,-328.644334980878,63671.87499999999,-314.6422027656457
63769.53124999999,-321.1969486607445,63769.53124999999,-329.2050324468714,63769.53124999999,-315.1763487474648
63867.18749999999,-321.26457234101,63867.18749999999,-329.2439979780368,63867.18749999999,-315.2439724277304
63964.84374999999,-320.8916255784795,63964.84374999999,-328.8697360420945,63964.84374999999,-314.8710256652
64062.49999999999,-321.0194034244174,64062.49999999999,-328.9373388032664,64062.49999999999,-314.9988035111378
64160.15624999999,-321.1704525523082,64160.15624999999,-329.1522632723912,64160.15624999999,-315.1498526390286
64257.81249999999,-321.1691243382115,64257.81249999999,-329.1190646905823,64257.81249999999,-315.1485244249319
64355.46874999999,-321.1405743706374,64355.46874999999,-329.0877138365114,64355.46874999999,-315.1199744573577
64453.12499999999,-321.0748136045888,64453.12499999999,-329.0317872400715,64453.12499999999,-315.0542136913092
64550.78124999999,-321.2785914269712,64550.78124999999,-329.2099310855263,64550.78124999999,-315.2579915136915
64648.43749999999,-320.7537409183976,64648.43749999999,-328.72052671607,64648.43749999999,-314.7331410051181
64746.09374999999,-321.1172620784084,64746.09374999999,-329.0836544801491,64746.09374999999,-315.0966621651288
64843.74999999999,-321.0218948901149,64843.74999999999,-328.95970061195,64843.74999999999,-315.0012949768353
64941.40624999999,-321.1269609642238,64941.40624999999,-329.1534353036847,64941.40624999999,-315.1063610509441
65039.06249999999,-321.3812681386102,65039.06249999999,-329.3326316253914,65039.06249999999,-315.3606682253305
65136.71874999999,-321.120664170329,65136.71874999999,-328.9822508129089,65136.71874999999,-315.1000642570494
65234.37499999999,-321.0810932307891,65234.37499999999,-329.0180404738774,65234.37499999999,-315.0604933175095
65332.03124999999,-321.2764368149649,65332.03124999999,-329.1725886277039,65332.03124999999,-315.2558369016853
65429.68749999999,-321.0208538708481,65429.68749999999,-329.0151370346059,65429.68749999999,-315.0002539575685
65527.34374999999,-321.0396515986687,65527.34374999999,-328.9724675637001,65527.34374999999,-315.0190516853891
65624.99999999999,-321.2495460720264,65624.99999999999,-329.2069323564155,65624.99999999999,-315.2289461587468
65722.65624999999,-321.1543944085013,65722.65624999999,-329.1371049382983,65722.65624999999,-315.1337944952217
65820.31249999999,-321.1458678819178,65820.31249999999,-329.1337527370858,65820.31249999999,-315.1252679686382
65917.96874999999,-321.2814446548863,65917.96874999999,-329.267477843948,65917.96874999999,-315.2608447416067
66015.62499999999,-320.9784332969094,66015.62499999999,-328.9024818754449,66015.62499999999,-314.9578333836298
66113.28124999999,-321.319550913874,66113.28124999999,-329.2905481018224,66113.28124999999,-315.2989510005944
66210.93749999999,-321.2071935432174,66210.93749999999,-329.1724865094936,66210.93749999999,-315.1865936299378
66308.59374999999,-321.2341339692293,66308.59374999999,-329.1811172868731,66308.59374999999,-315.2135340559497
66406.24999999999,-321.418364773213,66406.24999999999,-329.3504024630756,66406.24999999999,-315.3977648599334
66503.90624999999,-321.0291747304897,66503.90624999999,-329.1452724744806,66503.90624999999,-315.00857481721
66601.56249999999,-321.2576237055266,66601.56249999999,-329.2456551674815,66601.56249999999,-315.237023792247
66699.21874999999,-321.2590701294373,66699.21874999999,-329.1805343878898,66699.21874999999,-315.2384702161576
66796.87499999999,-321.2162751612994,66796.87499999999,-329.1445536371945,66796.87499999999,-315.1956752480198
66894.53124999999,-321.2144874298044,66894.53124999999,-329.1471489256649,66894.53124999999,-315.1938875165247
66992.18749999999,-321.1910552962993,66992.18749999999,-329.1560660004719,66992.18749999999,-315.1704553830196
67089.84374999999,-321.0477824593962,67089.84374999999,-328.9841876880353,67089.84374999999,-315.0271825461165
67187.49999999999,-321.4337287461178,67187.49999999999,-329.3332918625259,67187.49999999999,-315.4131288328382
67285.15624999999,-321.2826436880596,67285.15624999999,-329.2035240624072,67285.15624999999,-315.26204377478
67382.81249999999,-321.180042415536,67382.81249999999,-329.0957584565136,67382.81249999999,-315.1594425022565
67480.46874999999,-321.3898548680871,67480.46874999999,-329.2869156194768,67480.46874999999,-315.3692549548074
67578.12499999999,-321.4580712870564,67578.12499999999,-329.4125760366019,67578.12499999999,-315.4374713737768
67675.78124999999,-321.4184340368897,67675.78124999999,-329.4048094319774,67675.78124999999,-315.3978341236101
67773.43749999999,-321.4026038357043,67773.43749999999,-329.3881527146789,67773.43749999999,-315.3820039224247
67871.09374999999,-321.4252703141556,67871.09374999999,-329.3689217963569,67871.09374999999,-315.4046704008759
67968.74999999999,-321.2421989542682,67968.74999999999,-329.1956197100532,67968.74999999999,-315.2215990409886
68066.40624999999,-321.4283569403529,68066.40624999999,-329.239615874033,68066.40624999999,-315.4077570270733
68164.06249999999,-321.6549795647001,68164.06249999999,-329.6378742667068,68164.06249999999,-315.6343796514205
68261.71874999999,-321.2185125739871,68261.71874999999,-329.230276245068,68261.71874999999,-315.1979126607075
68359.37499999999,-321.3960640351294,68359.37499999999,-329.3150284665746,68359.37499999999,-315.3754641218497
68457.03124999999,-321.3136002888579,68457.03124999999,-329.2478704327442,68457.03124999999,-315.2930003755783
68554.68749999999,-321.5341721542784,68554.68749999999,-329.5120687136458,68554.68749999999,-315.5135722409988
68652.34374999999,-321.3299581812095,68652.34374999999,-329.2591595093664,68652.34374999999,-315.30935826793
68749.99999999999,-321.1973538035477,68749.99999999999,-329.2041475490598,68749.99999999999,-315.1767538902681
68847.65624999999,-321.368226956788,68847.65624999999,-329.46026643089,68847.65624999999,-315.3476270435083
68945.31249999999,-321.5372868580868,68945.31249999999,-329.5048103595985,68945.31249999999,-315.5166869448071
69042.96874999999,-321.2756536655052,69042.96874999999,-329.2648956410035,69042.96874999999,-315.2550537522255
69140.62499999999,-321.534146916388,69140.62499999999,-329.5032001949351,69140.62499999999,-315.5135470031083
69238.28124999999,-321.6455516633841,69238.28124999999,-329.5836754710085,69238.28124999999,-315.6249517501045
69335.93749999999,-321.2932299352917,69335.93749999999,-329.2302341536867,69335.93749999999,-315.272630022012
69433.59374999999,-321.9162995160844,69433.59374999999,-330.0546455549093,69433.59374999999,-315.8956996028048
69531.24999999999,-321.6871728839481,69531.24999999999,-329.6492226958778,69531.24999999999,-315.6665729706685
69628.90624999999,-321.4689437807468,69628.90624999999,-329.4632916275594,69628.90624999999,-315.4483438674671
69726.56249999999,-321.6433924197891,69726.56249999999,-329.6606369248798,69726.56249999999,-315.6227925065094
69824.21874999999,-321.4598872673139,69824.21874999999,-329.4396283025086,69824.21874999999,-315.4392873540342
69921.87499999999,-321.5621940368134,69921.87499999999,-329.5445082985214,69921.87499999999,-315.5415941235337
70019.53124999999,-321.4167712226377,70019.53124999999,-329.4083163069319,70019.53124999999,-315.3961713093581
70117.18749999999,-321.3479920598362,70117.18749999999,-329.296626495446,70117.18749999999,-315.3273921465566
70214.84374999999,-321.5776135780717,70214.84374999999,-329.3959069632623,70214.84374999999,-315.5570136647921
70312.49999999999,-321.4423249747451,70312.49999999999,-329.386475241449,70312.49999999999,-315.4217250614655
70410.15624999999,-321.5521922999424,70410.15624999999,-329.4535068875038,70410.15624999999,-315.5315923866628
70507.81249999999,-321.5918045181718,70507.81249999999,-329.5434077989863,70507.81249999999,-315.5712046048922
70605.46874999999,-321.4845016871451,70605.46874999999,-329.5289459464884,70605.46874999999,-315.4639017738655
70703.12499999999,-321.4733713822256,70703.12499999999,-329.4331102538275,70703.12499999999,-315.452771468946
70800.78124999999,-321.5588965945159,70800.78124999999,-329.4403257280158,70800.78124999999,-315.5382966812363
70898.43749999999,-321.5578396389435,70898.43749999999,-329.5247842359864,70898.43749999999,-315.5372397256639
70996.09374999999,-321.4214672156073,70996.09374999999,-329.3432742083967,70996.09374999999,-315.4008673023277
71093.74999999999,-321.8844702446924,71093.74999999999,-329.7985850192449,71093.74999999999,-315.8638703314128
71191.40624999999,-321.4281465851545,71191.40624999999,-329.444078961883,71191.40624999999,-315.4075466718749
71289.06249999999,-321.4732573587286,71289.06249999999,-329.3992508642019,71289.06249999999,-315.4526574454489
71386.71874999999,-321.4792446574993,71386.71874999999,-329.371023034055,71386.71874999999,-315.4586447442197
71484.37499999999,-321.5415363601239,71484.37499999999,-329.5030245025515,71484.37499999999,-315.5209364468442
71582.03124999999,-321.4724299559177,71582.03124999999,-329.4277902223459,71582.03124999999,-315.4518300426382
71679.68749999999,-320.990407362113,71679.68749999999,-328.9374100714397,71679.68749999999,-314.9698074488334
71777.34374999999,-321.9540205105653,71777.34374999999,-330.0462494794066,71777.34374999999,-315.9334205972856
71874.99999999999,-321.7083285928908,71874.99999999999,-329.6414989656049,71874.99999999999,-315.6877286796112
71972.65624999999,-321.8079899185067,71972.65624999999,-329.8081656867237,71972.65624999999,-315.787390005227
72070.31249999999,-321.4666584429883,72070.31249999999,-329.4404648640738,72070.31249999999,-315.4460585297087
72167.96874999999,-321.9231659485374,72167.96874999999,-329.830162885722,72167.96874999999,-315.9025660352578
72265.62499999999,-321.7368334620307,72265.62499999999,-329.6992740175952,72265.62499999999,-315.7162335487511
72363.28124999999,-321.5348738471957,72363.28124999999,-329.4505023547503,72363.28124999999,-315.5142739339162
72460.93749999999,-321.8951238368213,72460.93749999999,-329.8369385242847,72460.93749999999,-315.8745239235417
72558.59374999999,-321.6550694294376,72558.59374999999,-329.4604254025553,72558.59374999999,-315.634469516158
72656.24999999999,-321.5462522269482,72656.24999999999,-329.4865293054041,72656.24999999999,-315.5256523136686
72753.90624999999,-321.7454329284301,72753.90624999999,-329.6628275879237,72753.90624999999,-315.7248330151505
72851.56249999999,-321.7590542389823,72851.56249999999,-329.697860882556,72851.56249999999,-315.7384543257028
72949.21874999999,-321.6934763548903,72949.21874999999,-329.6717784107156,72949.21874999999,-315.6728764416106
73046.87499999999,-321.3957863791799,73046.87499999999,-329.3341390982388,73046.87499999999,-315.3751864659003
73144.53124999999,-321.9122666469823,73144.53124999999,-329.9040508086549,73144.53124999999,-315.8916667337027
73242.18749999999,-321.4817444777086,73242.18749999999,-329.4359000431448,73242.18749999999,-315.4611445644289
73339.84374999999,-322.0895022208717,73339.84374999999,-330.0632626768627,73339.84374999999,-316.0689023075922
73437.49999999999,-321.5638668811696,73437.49999999999,-329.5375453805255,73437.49999999999,-315.54326696789
73535.15624999999,-321.939059258161,73535.15624999999,-329.8998180345272,73535.15624999999,-315.9184593448813
73632.81249999999,-322.1662780669807,73632.81249999999,-330.1184818799782,73632.81249999999,-316.1456781537011
73730.46874999999,-322.3185096455347,73730.46874999999,-330.2667088871079,73730.46874999999,-316.297909732255
73828.12499999999,-321.9125762057897,73828.12499999999,-329.9282974104555,73828.12499999999,-315.8919762925101
73925.78124999999,-321.6145443898816,73925.78124999999,-329.5722406730716,73925.78124999999,-315.593944476602
74023.43749999999,-321.3081533902027,74023.43749999999,-329.2842606875917,74023.43749999999,-315.2875534769231
74121.09374999999,-321.575152350838,74121.09374999999,-329.561923232253,74121.09374999999,-315.5545524375584
74218.74999999999,-322.1043068803443,74218.74999999999,-330.0632897668215,74218.74999999999,-316.0837069670647
74316.40624999999,-321.4231391789428,74316.40624999999,-329.8338918698107,74316.40624999999,-315.4025392656632
74414.06249999999,-321.561108823608,74414.06249999999,-329.5581521936182,74414.06249999999,-315.5405089103284
74511.71874999999,-321.9261178788856,74511.71874999999,-329.7589145602927,74511.71874999999,-315.905517965606
74609.37499999999,-321.45190965743,74609.37499999999,-329.4154640337547,74609.37499999999,-315.4313097441503
74707.03124999999,-321.7208472656334,74707.03124999999,-329.733537472267,74707.03124999999,-315.7002473523538
74804.68749999999,-321.8482822774146,74804.68749999999,-329.7770182346085,74804.68749999999,-315.8276823641349
74902.34374999999,-321.6185380766204,74902.34374999999,-329.7960402775607,74902.34374999999,-315.5979381633408
74999.99999999999,-321.9029187250931,74999.99999999999,-329.8483544551181,74999.99999999999,-315.8823188118135
75097.65624999999,-322.2661127099678,75097.65624999999,-330.3247248195959,75097.65624999999,-316.2455127966881
75195.31249999999,-322.1181325697784,75195.31249999999,-330.0322950703343,75195.31249999999,-316.0975326564987
75292.96874999999,-321.7403329232183,75292.96874999999,-329.6828990945774,75292.96874999999,-315.7197330099387
75390.62499999999,-321.4538838205881,75390.62499999999,-329.4352669535673,75390.62499999999,-315.4332839073085
75488.28124999999,-321.6060610511387,75488.28124999999,-329.6520526068333,75488.28124999999,-315.5854611378591
75585.93749999999,-321.8602308402901,75585.93749999999,-329.8301914072544,75585.93749999999,-315.8396309270105
75683.59374999999,-321.836062142421,75683.59374999999,-329.4128795783719,75683.59374999999,-315.8154622291414
75781.24999999999,-321.7061615738476,75781.24999999999,-329.6404102803593,75781.24999999999,-315.685561660568
75878.90624999999,-322.0208554262076,75878.90624999999,-330.0636747058815,75878.90624999999,-316.0002555129279
75976.56249999999,-321.8026441142425,75976.56249999999,-329.7267327729842,75976.56249999999,-315.7820442009629
76074.21874999999,-321.8960161618622,76074.21874999999,-329.8418887369104,76074.21874999999,-315.8754162485826
76171.87499999999,-321.8474767928772,76171.87499999999,-329.8288037802087,76171.87499999999,-315.8268768795975
76269.53124999999,-321.6924074067059,76269.53124999999,-329.6259303697207,76269.53124999999,-315.6718074934263
76367.18749999999,-321.7874852479972,76367.18749999999,-329.7395759841982,76367.18749999999,-315.7668853347176
76464.84374999999,-321.960080024133,76464.84374999999,-329.7784165819302,76464.84374999999,-315.9394801108534
76562.49999999999,-321.9614089002761,76562.49999999999,-329.9288239759908,76562.49999999999,-315.9408089869965
76660.15624999999,-321.8062607524442,76660.15624999999,-329.7216668295952,76660.15624999999,-315.7856608391646
76757.81249999999,-321.8316095571604,76757.81249999999,-329.757279232258,76757.81249999999,-315.8110096438808
76855.46874999999,-321.8112215055548,76855.46874999999,-329.7235001046483,76855.46874999999,-315.7906215922752
76953.12499999999,-321.7146594415384,76953.12499999999,-329.6872595054667,76953.12499999999,-315.6940595282588
77050.78124999999,-321.5040199710654,77050.78124999999,-329.4486292085307,77050.78124999999,-315.4834200577858
77148.43749999999,-322.1271327648269,77148.43749999999,-330.081020457939,77148.43749999999,-316.1065328515473
77246.09374999999,-322.2374326511743,77246.09374999999,-330.2307114021028,77246.09374999999,-316.2168327378947
77343.74999999999,-321.7114660091788,77343.74999999999,-329.680051325329,77343.74999999999,-315.6908660958992
77441.40624999999,-322.1065599747662,77441.40624999999,-330.2559539998745,77441.40624999999,-316.0859600614866
77539.06249999999,-321.8474745777189,77539.06249999999,-329.7923636248139,77539.06249999999,-315.8268746644392
77636.71874999999,-321.9083834075013,77636.71874999999,-329.8720180029279,77636.71874999999,-315.8877834942217
77734.37499999999,-322.0562457419623,77734.37499999999,-330.023008249433,77734.37499999999,-316.0356458286826
77832.03124999999,-321.9153221404662,77832.03124999999,-329.7724762744997,77832.03124999999,-315.8947222271866
77929.68749999999,-322.1023275526641,77929.68749999999,-330.0742505078824,77929.68749999999,-316.0817276393844
78027.34374999999,-322.008889153139,78027.34374999999,-329.89642320032,78027.34374999999,-315.9882892398594
78124.99999999999,-322.1718478183277,78124.99999999999,-330.1256495997283,78124.99999999999,-316.151247905048
78222.65624999999,-322.0042454759024,78222.65624999999,-329.9868301657621,78222.65624999999,-315.9836455626228
78320.31249999999,-321.8665938404733,78320.31249999999,-329.7910844061278,78320.31249999999,-315.8459939271937
78417.96874999999,-322.065691657337,78417.96874999999,-329.9999613555457,78417.96874999999,-316.0450917440574
78515.62499999999,-322.1994918406216,78515.62499999999,-330.1481113922268,78515.62499999999,-316.178891927342
78613.28124999999,-322.2215644571136,78613.28124999999,-330.0944082967903,78613.28124999999,-316.2009645438339
78710.93749999999,-321.8948148743789,78710.93749999999,-329.8920376753946,78710.93749999999,-315.8742149610993
78808.59374999999,-322.1275740679318,78808.59374999999,-329.9749046823767,78808.59374999999,-316.1069741546522
78906.24999999999,-321.7465322002039,78906.24999999999,-329.6816440255361,78906.24999999999,-315.7259322869243
79003.90624999999,-321.9953461691005,79003.90624999999,-330.0191272688486,79003.90624999999,-315.9747462558208
79101.56249999999,-322.0256551191999,79101.56249999999,-329.9822296570774,79101.56249999999,-316.0050552059203
79199.21874999999,-321.8072364615623,79199.21874999999,-329.7495712361763,79199.21874999999,-315.7866365482827
79296.87499999999,-322.2293201110033,79296.87499999999,-330.1904754444951,79296.87499999999,-316.2087201977237
79394.53124999999,-322.0568835948717,79394.53124999999,-330.0130833274633,79394.53124999999,-316.0362836815922
79492.18749999999,-322.0197084700725,79492.18749999999,-329.9878714130197,79492.18749999999,-315.9991085567929
79589.84374999999,-322.1906506883271,79589.84374999999,-330.2677192656001,79589.84374999999,-316.1700507750474
79687.49999999999,-321.9885499361689,79687.49999999999,-329.9593823537929,79687.49999999999,-315.9679500228892
79785.15624999999,-322.2381964240827,79785.15624999999,-330.177562440147,79785.15624999999,-316.217596510803
79882.81249999999,-322.3957362098764,79882.81249999999,-330.3636127297692,79882.81249999999,-316.3751362965967
79980.46874999999,-322.3513577681006,79980.46874999999,-330.415376423112,79980.46874999999,-316.330757854821
80078.12499999999,-322.1196799714048,80078.12499999999,-330.0858597079038,80078.12499999999,-316.0990800581251
80175.78124999999,-321.9378115954649,80175.78124999999,-329.9221199760416,80175.78124999999,-315.9172116821853
80273.43749999999,-321.9530561194623,80273.43749999999,-329.9686735776422,80273.43749999999,-315.9324562061827
80371.09374999999,-322.1426703799875,80371.09374999999,-329.9423843391591,80371.09374999999,-316.1220704667078
80468.74999999999,-322.109316887229,80468.74999999999,-330.0877803781726,80468.74999999999,-316.0887169739494
80566.40624999999,-322.3800958319935,80566.40624999999,-329.9986463187896,80566.40624999999,-316.3594959187139
80664.06249999999,-322.3661081440509,80664.06249999999,-330.3008091802237,80664.06249999999,-316.3455082307714
80761.71874999999,-322.0280478092479,80761.71874999999,-329.9581196147239,80761.71874999999,-316.0074478959683
80859.37499999999,-321.9915648674004,80859.37499999999,-329.9469242294634,80859.37499999999,-315.9709649541209
80957.03124999999,-321.9588363958645,80957.03124999999,-329.8739082434803,80957.03124999999,-315.9382364825848
81054.68749999999,-322.0831029668874,81054.68749999999,-330.0508127192873,81054.68749999999,-316.0625030536077
81152.34374999999,-322.1942163292423,81152.34374999999,-330.2239904765464,81152.34374999999,-316.1736164159627
81249.99999999999,-322.1606359595121,81249.99999999999,-330.0976536464267,81249.99999999999,-316.1400360462325
81347.65624999999,-322.3708767937986,81347.65624999999,-330.2551817267787,81347.65624999999,-316.3502768805189
81445.31249999999,-322.0057080704423,81445.31249999999,-329.9200231201704,81445.31249999999,-315.9851081571626
81542.96874999999,-322.3314338512773,81542.96874999999,-330.2156334770894,81542.96874999999,-316.3108339379977
81640.62499999999,-322.559278385406,81640.62499999999,-330.5131830742002,81640.62499999999,-316.5386784721264
81738.28124999999,-321.9152460118825,81738.28124999999,-329.8665472098916,81738.28124999999,-315.8946460986028
81835.93749999999,-322.6700844802552,81835.93749999999,-330.6504328584348,81835.93749999999,-316.6494845669756
81933.59374999999,-321.5297321748443,81933.59374999999,-329.556392562254,81933.59374999999,-315.5091322615646
82031.24999999999,-322.2032230746595,82031.24999999999,-330.1349082050118,82031.24999999999,-316.1826231613799
82128.90624999999,-322.0876246091817,82128.90624999999,-330.0753039370361,82128.90624999999,-316.067024695902
82226.56249999999,-322.0184840871138,82226.56249999999,-330.0298112884788,82226.56249999999,-315.9978841738342
82324.21874999999,-322.1563311632295,82324.21874999999,-330.1090599296893,82324.21874999999,-316.1357312499499
82421.87499999999,-322.2887100358093,82421.87499999999,-330.2715361291392,82421.87499999999,-316.2681101225298
82519.53124999999,-322.2112490142828,82519.53124999999,-330.1722048007679,82519.53124999999,-316.1906491010031
82617.18749999999,-322.1651605264327,82617.18749999999,-330.1115736955661,82617.18749999999,-316.144560613153
82714.84374999999,-322.2192908161036,82714.84374999999,-330.0964262741818,82714.84374999999,-316.198690902824
82812.49999999999,-322.0123952122686,82812.49999999999,-330.0161822164503,82812.49999999999,-315.991795298989
82910.15624999999,-322.237281977182,82910.15624999999,-330.1849198478345,82910.15624999999,-316.2166820639023
