spectrum_Out (va=0.02) X,spectrum_Out (va=0.02) Y,spectrum_Out (va=0.05) X,spectrum_Out (va=0.05) Y,spectrum_Out (va=0.1) X,spectrum_Out (va=0.1) Y
56152.34374999999,-36.88404218403146,56152.34374999999,-26.05667687898395,56152.34374999999,-38.25029783646337
56249.99999999999,-36.91312878583532,56249.99999999999,-35.43645382035641,56249.99999999999,-31.24357693390475
56347.65624999999,-25.79681251833876,56347.65624999999,-27.1231299553785,56347.65624999999,-38.90267135912075
56445.31249999999,-30.11004760016402,56445.31249999999,-30.93547406285874,56445.31249999999,-37.32184235724168
56542.96874999999,-23.58755567375836,56542.96874999999,-29.14999908630234,56542.96874999999,-33.76465716808192
56640.62499999999,-34.93318772226515,56640.62499999999,-37.57206732230853,56640.62499999999,-31.95789897557117
56738.28124999999,-25.43460495048627,56738.28124999999,-28.3907184331679,56738.28124999999,-31.23396442185759
56835.93749999999,-28.88300224936791,56835.93749999999,-24.97618193050551,56835.93749999999,-23.03084213390878
56933.59374999999,-31.73219905951228,56933.59374999999,-25.83291432131613,56933.59374999999,-33.11480198371225
57031.24999999999,-25.29796422457519,57031.24999999999,-33.87725563953023,57031.24999999999,-32.86462656084292
57128.90624999999,-30.22975023830594,57128.90624999999,-28.38019410402856,57128.90624999999,-28.63521562040434
57226.56249999999,-29.20946158622448,57226.56249999999,-47.43648733820854,57226.56249999999,-30.03349585026341
57324.21874999999,-34.95112878260345,57324.21874999999,-26.01879068472229,57324.21874999999,-47.13726563956349
57421.87499999999,-26.7474957712189,57421.87499999999,-27.25219632287444,57421.87499999999,-24.20796336649057
57519.53124999999,-35.7615292864578,57519.53124999999,-26.16674864375497,57519.53124999999,-32.60751146378687
57617.18749999999,-34.75735802347985,57617.18749999999,-25.91317734932698,57617.18749999999,-30.35823445853005
57714.84374999999,-36.27407270670712,57714.84374999999,-46.55838495649665,57714.84374999999,-35.68899077014129
57812.49999999999,-28.8064323103304,57812.49999999999,-30.23682353869842,57812.49999999999,-35.46224482608172
57910.15624999999,-25.37118492368584,57910.15624999999,-29.63645620672206,57910.15624999999,-36.9690169059653
58007.81249999999,-29.21446634972039,58007.81249999999,-33.03276885908445,58007.81249999999,-26.92072404081302
58105.46874999999,-27.14077927812857,58105.46874999999,-25.04116683015546,58105.46874999999,-45.09657930175975
58203.12499999999,-39.4809828492992,58203.12499999999,-35.97405921090994,58203.12499999999,-33.50274486640928
58300.78124999999,-25.50820411577242,58300.78124999999,-35.58574932335892,58300.78124999999,-33.18647230430486
58398.43749999999,-33.87001300795586,58398.43749999999,-26.33428681343069,58398.43749999999,-28.28242610488027
58496.09374999999,-26.09579507331954,58496.09374999999,-29.81306444823013,58496.09374999999,-48.25084832153547
58593.74999999999,-39.04283194386417,58593.74999999999,-27.24118414908593,58593.74999999999,-23.33737210756256
58691.40624999999,-39.62026362677173,58691.40624999999,-29.13116440136184,58691.40624999999,-23.27656183396445
58789.06249999999,-33.83039033709409,58789.06249999999,-27.28203437678808,58789.06249999999,-27.09070704740871
58886.71874999999,-31.91022401418909,58886.71874999999,-25.97514913400024,58886.71874999999,-27.22690208632919
58984.37499999999,-29.0943139729847,58984.37499999999,-27.61182091671704,58984.37499999999,-27.18571013017139
59082.03124999999,-27.56342574220172,59082.03124999999,-37.81841420393454,59082.03124999999,-40.84132458453767
59179.68749999999,-37.24830328629453,59179.68749999999,-27.09797388885071,59179.68749999999,-29.05888628787831
59277.34374999999,-28.60414485634144,59277.34374999999,-31.75172986991955,59277.34374999999,-31.2662468224367
59374.99999999999,-30.76470612717809,59374.99999999999,-30.32347131166538,59374.99999999999,-31.92778208980934
59472.65624999999,-33.91345961544716,59472.65624999999,-24.52034150442511,59472.65624999999,-24.5480976739076
59570.31249999999,-31.41441654508479,59570.31249999999,-30.91931018386967,59570.31249999999,-30.39323410361978
59667.96874999999,-24.68498815980396,59667.96874999999,-30.22096284021508,59667.96874999999,-35.72047095072796
59765.62499999999,-31.07933299884559,59765.62499999999,-41.17120667138683,59765.62499999999,-39.89717332115066
59863.28124999999,-34.82095621611566,59863.28124999999,-35.62542123692699,59863.28124999999,-28.97421079971894
59960.93749999999,-33.97019023962508,59960.93749999999,-38.73135741582751,59960.93749999999,-35.45680117264035
60058.59374999999,-27.67551820857978,60058.59374999999,-29.3823468818788,60058.59374999999,-30.83643243828855
60156.24999999999,-34.3574137113209,60156.24999999999,-33.54312512176455,60156.24999999999,-29.41187152280849
60253.90624999999,-34.67860513609559,60253.90624999999,-28.24466541329456,60253.90624999999,-33.79873583051345
60351.56249999999,-32.25502189835573,60351.56249999999,-27.00276350749418,60351.56249999999,-26.92349348262136
60449.21874999999,-35.63769156244261,60449.21874999999,-28.38244765601912,60449.21874999999,-33.66368176691103
60546.87499999999,-25.49988172922571,60546.87499999999,-35.78829659529929,60546.87499999999,-31.90246951893478
60644.53124999999,-31.99407530282947,60644.53124999999,-34.43808958688072,60644.53124999999,-31.0700450411135
60742.18749999999,-24.89643617797707,60742.18749999999,-31.38227654684898,60742.18749999999,-32.57901295375247
60839.84374999999,-27.11448652997223,60839.84374999999,-42.32099489679079,60839.84374999999,-28.45540615601183
60937.49999999999,-34.3508262649135,60937.49999999999,-34.53870015942121,60937.49999999999,-29.53551102710918
61035.15624999999,-30.41976761084129,61035.15624999999,-28.71034583889126,61035.15624999999,-32.92563057617077
61132.81249999999,-34.92460786660612,61132.81249999999,-42.52902060800093,61132.81249999999,-31.33821083938303
61230.46874999999,-39.26900604243032,61230.46874999999,-28.10544371858818,61230.46874999999,-35.18118102389278
61328.12499999999,-28.32180731435372,61328.12499999999,-45.38477101251578,61328.12499999999,-34.53197818601208
61425.78124999999,-31.42011721849364,61425.78124999999,-29.99599522553645,61425.78124999999,-35.57900370242631
61523.43749999999,-28.16762159403479,61523.43749999999,-29.66092246029604,61523.43749999999,-28.31955295464234
61621.09374999999,-23.9292886206412,61621.09374999999,-34.69378248249071,61621.09374999999,-28.13507991829821
61718.74999999999,-26.95329449593924,61718.74999999999,-31.43571232621926,61718.74999999999,-25.75173617545438
61816.40624999999,-23.04587686273983,61816.40624999999,-21.65730766923113,61816.40624999999,-37.94052676138675
61914.06249999999,-35.91045424875128,61914.06249999999,-30.06743171916337,61914.06249999999,-29.24681773250674
62011.71874999999,-49.24426733063591,62011.71874999999,-28.63239878093965,62011.71874999999,-25.32222330695616
62109.37499999999,-30.42298738440032,62109.37499999999,-28.62161832897046,62109.37499999999,-20.67253426430587
62207.03124999999,-51.66357189394083,62207.03124999999,-25.05038421773316,62207.03124999999,-32.65119804125827
62304.68749999999,-31.12435570440404,62304.68749999999,-29.29270234565616,62304.68749999999,-30.47490599437909
62402.34374999999,-27.89838393084892,62402.34374999999,-33.49111215808347,62402.34374999999,-27.23727214421988
62499.99999999999,-48.43051962338592,62499.99999999999,-30.00700401895804,62499.99999999999,-28.66709267842055
62597.65624999999,-32.79279476706682,62597.65624999999,-30.00094600921533,62597.65624999999,-30.38502314159029
62695.31249999999,-26.6794554462065,62695.31249999999,-40.21872472531872,62695.31249999999,-36.35832157484359
62792.96874999999,-35.4675999264943,62792.96874999999,-27.06451446564007,62792.96874999999,-32.63342299129243
62890.62499999999,-31.11135981013039,62890.62499999999,-26.08482339050443,62890.62499999999,-25.32082963535253
62988.28124999999,-24.33768071277076,62988.28124999999,-28.37565991516681,62988.28124999999,-25.33768856218029
63085.93749999999,-36.92122822695181,63085.93749999999,-48.71939287920288,63085.93749999999,-24.12036340043121
63183.59374999999,-33.86682281140855,63183.59374999999,-38.20937241219712,63183.59374999999,-40.75899590055845
63281.24999999999,-32.5582903489198,63281.24999999999,-35.38483034065008,63281.24999999999,-29.99586215323956
63378.90624999999,-22.92023035742661,63378.90624999999,-43.60618660944462,63378.90624999999,-32.14832029714189
63476.56249999999,-46.58183320717916,63476.56249999999,-31.64101792031659,63476.56249999999,-34.6603732669906
63574.21874999999,-31.95334331437721,63574.21874999999,-29.30715008463499,63574.21874999999,-33.46473404809305
63671.87499999999,-36.79625452892325,63671.87499999999,-37.38224612326373,63671.87499999999,-29.76456474492727
63769.53124999999,-45.45831193321452,63769.53124999999,-33.591786931024,63769.53124999999,-32.47261666611613
63867.18749999999,-34.46097885923068,63867.18749999999,-33.9083571559562,63867.18749999999,-30.15488462277782
63964.84374999999,-31.47362581195903,63964.84374999999,-28.15531834139584,63964.84374999999,-30.12442874407308
64062.49999999999,-27.2492115724953,64062.49999999999,-33.90040035017019,64062.49999999999,-32.04294313184636
64160.15624999999,-26.12985554944434,64160.15624999999,-39.04472571678574,64160.15624999999,-37.01831028301185
64257.81249999999,-34.90255136860321,64257.81249999999,-32.01996529309789,64257.81249999999,-46.24151228385617
64355.46874999999,-27.61406660361879,64355.46874999999,-32.99245299558044,64355.46874999999,-32.28048674487979
64453.12499999999,-24.60876177438034,64453.12499999999,-30.09916408715137,64453.12499999999,-24.21678220857036
64550.78124999999,-27.28407227701475,64550.78124999999,-31.36184975855652,64550.78124999999,-26.54628994572899
64648.43749999999,-39.15575328119809,64648.43749999999,-31.91954957657553,64648.43749999999,-28.47255868970728
64746.09374999999,-33.92507356952222,64746.09374999999,-29.98097989524185,64746.09374999999,-33.36406882321574
64843.74999999999,-31.34621581028976,64843.74999999999,-42.26229721417092,64843.74999999999,-30.9120908076256
64941.40624999999,-31.9002671067741,64941.40624999999,-28.34775420943021,64941.40624999999,-23.72907674284813
65039.06249999999,-31.67706696482507,65039.06249999999,-33.73021943392851,65039.06249999999,-32.80757226679561
65136.71874999999,-50.35901763384749,65136.71874999999,-34.32749046924386,65136.71874999999,-37.50794912611597
65234.37499999999,-28.38613325427534,65234.37499999999,-31.05538238969763,65234.37499999999,-42.62821142852402
65332.03124999999,-32.08608422255564,65332.03124999999,-33.73722162860931,65332.03124999999,-46.53815930230166
65429.68749999999,-31.27238053303904,65429.68749999999,-37.7504166142817,65429.68749999999,-29.19035481696375
65527.34374999999,-24.92452560736374,65527.34374999999,-29.68729550731204,65527.34374999999,-27.62295506638013
65624.99999999999,-37.46066415388596,65624.99999999999,-28.64163900651731,65624.99999999999,-26.37065184305897
65722.65624999999,-29.94818214257707,65722.65624999999,-35.31201604279453,65722.65624999999,-29.17256008158649
65820.31249999999,-38.61513878378552,65820.31249999999,-54.11180056811945,65820.31249999999,-29.79847544432028
65917.96874999999,-31.60991650257787,65917.96874999999,-25.61479748342238,65917.96874999999,-40.96164711874249
66015.62499999999,-27.11067147934924,66015.62499999999,-49.415854273478,66015.62499999999,-30.71097011552076
66113.28124999999,-36.21646004676344,66113.28124999999,-34.61356527874102,66113.28124999999,-29.95154873690588
66210.93749999999,-27.65080956566444,66210.93749999999,-31.91976847889744,66210.93749999999,-30.49609652433402
66308.59374999999,-48.30962672707759,66308.59374999999,-29.98787722717279,66308.59374999999,-27.27999506903024
66406.24999999999,-28.06400926093377,66406.24999999999,-49.40357308754145,66406.24999999999,-30.10620660706694
66503.90624999999,-29.52461347269661,66503.90624999999,-31.66930320585985,66503.90624999999,-30.12335194476542
66601.56249999999,-28.96752234307229,66601.56249999999,-28.26002276429142,66601.56249999999,-34.04538412316356
66699.21874999999,-29.49528895325729,66699.21874999999,-30.7063339708902,66699.21874999999,-32.94618444129223
66796.87499999999,-29.42316309749621,66796.87499999999,-31.46783779938399,66796.87499999999,-28.62349374472557
66894.53124999999,-34.92906203842517,66894.53124999999,-40.80830562661379,66894.53124999999,-31.76027899694187
66992.18749999999,-36.8168085941111,66992.18749999999,-27.55470772586744,66992.18749999999,-37.42482737089421
67089.84374999999,-33.99118318402978,67089.84374999999,-26.55474637492233,67089.84374999999,-27.16145399282077
67187.49999999999,-27.46847657874821,67187.49999999999,-28.90696324696251,67187.49999999999,-27.81574369824533
67285.15624999999,-29.77581760502406,67285.15624999999,-31.08085088141235,67285.15624999999,-31.47229808246102
67382.81249999999,-32.25253620377624,67382.81249999999,-30.13509785740564,67382.81249999999,-36.64877770907597
67480.46874999999,-25.61667038870437,67480.46874999999,-52.73333666885033,67480.46874999999,-32.86957692678904
67578.12499999999,-38.90228170620323,67578.12499999999,-24.96885377338094,67578.12499999999,-29.7183910318863
67675.78124999999,-37.06829082572627,67675.78124999999,-30.59682429244652,67675.78124999999,-33.08496535093301
67773.43749999999,-45.60209648758742,67773.43749999999,-25.86548767044901,67773.43749999999,-33.25831580638972
67871.09374999999,-28.56870887322322,67871.09374999999,-36.58845585479004,67871.09374999999,-34.20847786216076
67968.74999999999,-28.76359863852813,67968.74999999999,-36.56497729876136,67968.74999999999,-39.91619662943046
68066.40624999999,-35.08273279896279,68066.40624999999,-30.63924993241761,68066.40624999999,-30.42134631208479
68164.06249999999,-36.77187697580558,68164.06249999999,-32.61214549519923,68164.06249999999,-32.71110646932882
68261.71874999999,-35.50807654490763,68261.71874999999,-39.56857463628202,68261.71874999999,-31.02875606029838
68359.37499999999,-36.19575968552321,68359.37499999999,-39.75508845160333,68359.37499999999,-33.9434335776434
68457.03124999999,-35.68288708545887,68457.03124999999,-24.2511523666149,68457.03124999999,-30.50045554462937
68554.68749999999,-30.00424140613882,68554.68749999999,-29.54071521073006,68554.68749999999,-28.44831251801154
68652.34374999999,-29.84739420185051,68652.34374999999,-29.51059400500618,68652.34374999999,-31.9663535260918
68749.99999999999,-47.88791675530661,68749.99999999999,-45.0370485427053,68749.99999999999,-27.91579872345968
68847.65624999999,-28.0370909265244,68847.65624999999,-31.99720352342715,68847.65624999999,-33.05237250122723
68945.31249999999,-31.78389683243772,68945.31249999999,-31.84580662506514,68945.31249999999,-33.93609821167473
69042.96874999999,-27.80094164587871,69042.96874999999,-44.57835860619185,69042.96874999999,-39.26067556906727
69140.62499999999,-37.03965517075244,69140.62499999999,-30.83826120329616,69140.62499999999,-29.75315446815878
69238.28124999999,-37.2096496350236,69238.28124999999,-32.56279552873346,69238.28124999999,-31.39543075999137
69335.93749999999,-27.74197020885865,69335.93749999999,-37.28426363360585,69335.93749999999,-25.421965503084
69433.59374999999,-33.35658921641073,69433.59374999999,-32.25053091674166,69433.59374999999,-34.91740746264719
69531.24999999999,-33.20681976063331,69531.24999999999,-31.330544008099,69531.24999999999,-29.12812548844762
69628.90624999999,-34.25678012561654,69628.90624999999,-44.0872990224782,69628.90624999999,-44.57506493018575
69726.56249999999,-30.27437151247161,69726.56249999999,-35.77930039734688,69726.56249999999,-30.88490134797307
69824.21874999999,-42.90766265703293,69824.21874999999,-29.71455645245125,69824.21874999999,-26.12708155502884
69921.87499999999,-36.45899024783733,69921.87499999999,-36.4275277993595,69921.87499999999,-30.46205616454481
70019.53124999999,-36.33574503792527,70019.53124999999,-29.73970688987794,70019.53124999999,-35.64707743380334
70117.18749999999,-34.77851020455611,70117.18749999999,-34.33118079816704,70117.18749999999,-26.21234660101574
70214.84374999999,-33.55149193379999,70214.84374999999,-26.84101578402286,70214.84374999999,-34.12756936004762
70312.49999999999,-44.98430332342724,70312.49999999999,-30.89169224055503,70312.49999999999,-33.34228808870903
70410.15624999999,-30.75686495538468,70410.15624999999,-40.54410605645171,70410.15624999999,-31.52274671412444
70507.81249999999,-39.98602453585776,70507.81249999999,-31.07832241469717,70507.81249999999,-28.32015354861616
70605.46874999999,-38.72203989668098,70605.46874999999,-28.62723509489545,70605.46874999999,-29.42538388193693
70703.12499999999,-39.72512353653986,70703.12499999999,-30.70050711783608,70703.12499999999,-35.22947975976906
70800.78124999999,-31.73050881485541,70800.78124999999,-34.20114049870324,70800.78124999999,-29.39339280727522
70898.43749999999,-34.05798151593488,70898.43749999999,-39.29395608907414,70898.43749999999,-29.66353746497918
70996.09374999999,-30.6553026929673,70996.09374999999,-26.10824225001743,70996.09374999999,-33.91583300951115
71093.74999999999,-28.69596130090936,71093.74999999999,-40.08954989338378,71093.74999999999,-30.58286852838314
71191.40624999999,-25.61223056560693,71191.40624999999,-36.12556834430251,71191.40624999999,-38.51184532086963
71289.06249999999,-25.73505651384037,71289.06249999999,-33.34461763288463,71289.06249999999,-32.45645119718858
71386.71874999999,-27.32229360903971,71386.71874999999,-28.51077698730019,71386.71874999999,-33.484880025581
71484.37499999999,-33.01501923857435,71484.37499999999,-28.11408779108042,71484.37499999999,-26.03825078206495
71582.03124999999,-36.45896167891185,71582.03124999999,-28.0631342972919,71582.03124999999,-33.9033382286693
71679.68749999999,-29.1549681315424,71679.68749999999,-40.40056354674824,71679.68749999999,-26.50769359339321
71777.34374999999,-34.51744923915345,71777.34374999999,-32.45950358092151,71777.34374999999,-41.67984772062528
71874.99999999999,-30.59887357498841,71874.99999999999,-28.32964185978003,71874.99999999999,-39.27415300783895
71972.65624999999,-32.91478162508942,71972.65624999999,-40.68545921797055,71972.65624999999,-27.0564903114897
72070.31249999999,-35.90124821766054,72070.31249999999,-39.44436209428757,72070.31249999999,-31.62032721765134
72167.96874999999,-30.23293452833065,72167.96874999999,-28.17166683660446,72167.96874999999,-34.09125291540432
72265.62499999999,-28.00645079510437,72265.62499999999,-38.84310675451329,72265.62499999999,-39.44264499658783
72363.28124999999,-32.75975016579351,72363.28124999999,-31.15331745847584,72363.28124999999,-34.8570378360502
72460.93749999999,-30.31351608175024,72460.93749999999,-34.26957250286609,72460.93749999999,-29.61472721740693
72558.59374999999,-42.72682525536254,72558.59374999999,-36.20733790041852,72558.59374999999,-39.05796692637624
72656.24999999999,-26.59733090500824,72656.24999999999,-31.84803050109748,72656.24999999999,-37.16160079342395
72753.90624999999,-40.65109953476001,72753.90624999999,-25.29046187820276,72753.90624999999,-29.45768640886801
72851.56249999999,-31.88552304275427,72851.56249999999,-29.39556391633639,72851.56249999999,-33.615438146539
72949.21874999999,-41.00387450193791,72949.21874999999,-32.03598766814775,72949.21874999999,-28.9936111213856
73046.87499999999,-36.11450971997817,73046.87499999999,-40.75137533838293,73046.87499999999,-32.48541093068599
73144.53124999999,-26.59119998037329,73144.53124999999,-33.35925211271699,73144.53124999999,-36.10203034285624
73242.18749999999,-29.97667823166968,73242.18749999999,-35.6062198211736,73242.18749999999,-29.45951418597194
73339.84374999999,-26.56753720173462,73339.84374999999,-25.18011024362102,73339.84374999999,-36.36173576439381
73437.49999999999,-37.10540322770512,73437.49999999999,-30.82121679542399,73437.49999999999,-30.16575924670265
73535.15624999999,-30.38721190680018,73535.15624999999,-23.41557155269767,73535.15624999999,-28.18571825359676
73632.81249999999,-27.29027072640548,73632.81249999999,-26.12587800608688,73632.81249999999,-33.38104943485931
73730.46874999999,-36.75689386878274,73730.46874999999,-36.62355584162128,73730.46874999999,-35.30477298816913
73828.12499999999,-30.4205092497944,73828.12499999999,-46.00147218364172,73828.12499999999,-31.38030143722748
73925.78124999999,-27.03414417722097,73925.78124999999,-35.89930319079109,73925.78124999999,-32.48417131625291
74023.43749999999,-51.58375033217591,74023.43749999999,-37.50365944410868,74023.43749999999,-41.66974219179349
74121.09374999999,-33.21888668239528,74121.09374999999,-28.30974309726561,74121.09374999999,-34.55793441652126
74218.74999999999,-40.40722964613671,74218.74999999999,-32.00338585167555,74218.74999999999,-24.79033930235079
74316.40624999999,-41.19043259692718,74316.40624999999,-28.9148192379757,74316.40624999999,-37.11533560018577
74414.06249999999,-36.48293956571161,74414.06249999999,-30.17941779655659,74414.06249999999,-28.76678176652312
74511.71874999999,-28.81604175924851,74511.71874999999,-29.97457956627737,74511.71874999999,-28.30493058665137
74609.37499999999,-25.96671422979132,74609.37499999999,-39.84516879879421,74609.37499999999,-31.09658677592418
74707.03124999999,-27.24403155059814,74707.03124999999,-27.54386213238418,74707.03124999999,-29.89898136578373
74804.68749999999,-30.98341022423689,74804.68749999999,-35.8883335385127,74804.68749999999,-31.86641623011188
74902.34374999999,-25.37361555139847,74902.34374999999,-35.26053035602634,74902.34374999999,-31.0744460531881
74999.99999999999,-36.39467374478391,74999.99999999999,-30.27010569238323,74999.99999999999,-34.47728311079582
75097.65624999999,-35.38501124862721,75097.65624999999,-34.70358835203963,75097.65624999999,-37.53683327198335
75195.31249999999,-36.25520949632451,75195.31249999999,-27.56232768053676,75195.31249999999,-43.93163028604316
75292.96874999999,-53.48977723264665,75292.96874999999,-36.00550534394721,75292.96874999999,-28.63967117261675
75390.62499999999,-35.74332731477606,75390.62499999999,-32.18074065866676,75390.62499999999,-29.20786717777927
75488.28124999999,-35.62732265713115,75488.28124999999,-28.72676153445892,75488.28124999999,-33.93178622236712
75585.93749999999,-28.08745185220731,75585.93749999999,-29.57536083428643,75585.93749999999,-26.66081240294499
75683.59374999999,-47.05613011703108,75683.59374999999,-28.79252001127828,75683.59374999999,-33.77417787477467
75781.24999999999,-33.29540474262907,75781.24999999999,-37.56663127221793,75781.24999999999,-36.02467506659922
75878.90624999999,-39.84780844378601,75878.90624999999,-38.97273936100382,75878.90624999999,-24.75859009234208
75976.56249999999,-33.79150148475129,75976.56249999999,-31.84291447193225,75976.56249999999,-32.75909014257004
76074.21874999999,-27.98195153617592,76074.21874999999,-33.04014567042525,76074.21874999999,-38.01108698728137
76171.87499999999,-29.61357089005186,76171.87499999999,-35.49034206175233,76171.87499999999,-27.68524848077911
76269.53124999999,-52.46849068233089,76269.53124999999,-44.57298434612058,76269.53124999999,-46.1482427024019
76367.18749999999,-31.57597654084487,76367.18749999999,-27.55037952773744,76367.18749999999,-27.60286322049247
76464.84374999999,-40.99558636376025,76464.84374999999,-42.6370033035682,76464.84374999999,-26.98105630646395
76562.49999999999,-39.29314668321496,76562.49999999999,-37.47575885201962,76562.49999999999,-34.13118190731548
76660.15624999999,-30.56968726669476,76660.15624999999,-27.38938381508429,76660.15624999999,-29.86234439080732
76757.81249999999,-27.06260962589446,76757.81249999999,-28.87231542182953,76757.81249999999,-29.64577048641016
76855.46874999999,-31.26288194763948,76855.46874999999,-30.85763439224281,76855.46874999999,-35.45154254348073
76953.12499999999,-45.51451426772576,76953.12499999999,-24.02788807106079,76953.12499999999,-37.58108212717164
77050.78124999999,-28.6421898282845,77050.78124999999,-25.02427994303645,77050.78124999999,-27.48711473618517
77148.43749999999,-29.12998415736422,77148.43749999999,-35.15773099677377,77148.43749999999,-38.16270626365722
77246.09374999999,-27.29954892560107,77246.09374999999,-33.01348923369258,77246.09374999999,-51.62945284503856
77343.74999999999,-35.88425508589409,77343.74999999999,-29.06297165660914,77343.74999999999,-28.82976152685197
77441.40624999999,-28.13111963382717,77441.40624999999,-27.23872408483135,77441.40624999999,-33.79134001377683
77539.06249999999,-34.80938743970266,77539.06249999999,-27.49898227698434,77539.06249999999,-44.98383978025437
77636.71874999999,-36.27163578281802,77636.71874999999,-36.6666178299087,77636.71874999999,-26.41229674102957
77734.37499999999,-28.13097257426664,77734.37499999999,-33.07804022520371,77734.37499999999,-31.12887331128491
77832.03124999999,-28.46039230333256,77832.03124999999,-35.10165889172655,77832.03124999999,-28.92667981895207
77929.68749999999,-31.88086230452507,77929.68749999999,-34.72383066682171,77929.68749999999,-38.06103699381402
78027.34374999999,-33.11844831586751,78027.34374999999,-35.60557537950599,78027.34374999999,-30.72921018541897
78124.99999999999,-38.6399550126136,78124.99999999999,-29.98144703380801,78124.99999999999,-27.08262042340255
78222.65624999999,-32.34807400415988,78222.65624999999,-31.73186890023367,78222.65624999999,-33.33234886225588
78320.31249999999,-32.49059124593429,78320.31249999999,-26.98320815364043,78320.31249999999,-31.60110559950723
78417.96874999999,-28.7482833058143,78417.96874999999,-34.67065658546551,78417.96874999999,-35.11987430653198
78515.62499999999,-33.35175921082148,78515.62499999999,-26.94327266202184,78515.62499999999,-29.01138775692075
78613.28124999999,-43.72660926669209,78613.28124999999,-30.31543755126431,78613.28124999999,-33.55891277042489
78710.93749999999,-30.4837107763766,78710.93749999999,-33.15411908986423,78710.93749999999,-28.16503644471669
78808.59374999999,-33.62075023614856,78808.59374999999,-31.31303227172698,78808.59374999999,-33.0625614529757
78906.24999999999,-32.24956137282816,78906.24999999999,-40.59955439372572,78906.24999999999,-25.76415335033623
79003.90624999999,-27.71260917579679,79003.90624999999,-32.86383045045512,79003.90624999999,-30.70240280157957
79101.56249999999,-33.39569987618233,79101.56249999999,-38.33374446735582,79101.56249999999,-28.02103385198011
79199.21874999999,-37.7426464171619,79199.21874999999,-32.16801943428521,79199.21874999999,-35.76773784792495
79296.87499999999,-29.15333459255274,79296.87499999999,-33.01119368952301,79296.87499999999,-33.39704548377883
79394.53124999999,-31.03233580755148,79394.53124999999,-30.50483871580312,79394.53124999999,-30.48167272013016
79492.18749999999,-34.69753586814872,79492.18749999999,-34.63678558922258,79492.18749999999,-27.32145207754979
79589.84374999999,-36.72553537158005,79589.84374999999,-34.80425473514553,79589.84374999999,-34.60826813440227
79687.49999999999,-33.60036857331227,79687.49999999999,-28.47935712048012,79687.49999999999,-36.31912535270859
79785.15624999999,-29.76781513349284,79785.15624999999,-33.08581549482938,79785.15624999999,-30.4408656044722
79882.81249999999,-33.09658323292141,79882.81249999999,-39.1426512297642,79882.81249999999,-40.4784114587101
79980.46874999999,-33.66634666182677,79980.46874999999,-26.48528252212077,79980.46874999999,-24.87516800410506
80078.12499999999,-26.60193293798314,80078.12499999999,-32.71087622022962,80078.12499999999,-40.15675453713855
80175.78124999999,-33.21929733088393,80175.78124999999,-44.80209496003908,80175.78124999999,-27.62664000402026
80273.43749999999,-36.45937449011345,80273.43749999999,-27.23751411910145,80273.43749999999,-32.45333019066555
80371.09374999999,-28.22381702089433,80371.09374999999,-28.89067991630844,80371.09374999999,-36.44134512398944
80468.74999999999,-36.3765383642276,80468.74999999999,-43.95328631978505,80468.74999999999,-32.64001152512827
80566.40624999999,-40.52077144052267,80566.40624999999,-28.20382398978389,80566.40624999999,-42.58845405257647
80664.06249999999,-44.9690749762439,80664.06249999999,-31.46623471206655,80664.06249999999,-32.37777843162892
80761.71874999999,-32.06569774924198,80761.71874999999,-38.01164904648878,80761.71874999999,-31.65491152563154
80859.37499999999,-30.2542426707931,80859.37499999999,-38.47466283200836,80859.37499999999,-28.66476237500148
80957.03124999999,-29.14780613451077,80957.03124999999,-32.04531689617611,80957.03124999999,-28.42799615407839
81054.68749999999,-35.54214376174494,81054.68749999999,-31.77747961478712,81054.68749999999,-31.39439572383843
81152.34374999999,-32.08801680070346,81152.34374999999,-25.40113047708765,81152.34374999999,-31.74425347837859
81249.99999999999,-35.22921065474696,81249.99999999999,-29.64520536124131,81249.99999999999,-25.46348768590242
81347.65624999999,-29.80798529090729,81347.65624999999,-32.34091549200562,81347.65624999999,-28.94608310825637
81445.31249999999,-34.90776891533613,81445.31249999999,-27.95819429120017,81445.31249999999,-29.30877418924659
81542.96874999999,-28.16622521383966,81542.96874999999,-39.83930217342613,81542.96874999999,-33.64352494964928
81640.62499999999,-31.65827788298016,81640.62499999999,-47.45471285484874,81640.62499999999,-36.8347614869286
81738.28124999999,-35.42847131231858,81738.28124999999,-39.5011895264216,81738.28124999999,-33.08089111414669
81835.93749999999,-36.79784849158372,81835.93749999999,-30.39261344986728,81835.93749999999,-27.04642879614001
81933.59374999999,-26.429228420292,81933.59374999999,-28.87257244124101,81933.59374999999,-32.59849030136256
82031.24999999999,-40.50806014246618,82031.24999999999,-36.32808973909694,82031.24999999999,-36.00128346922265
82128.90624999999,-46.8603966400631,82128.90624999999,-32.57323279793867,82128.90624999999,-34.95343576855832
82226.56249999999,-37.97066264698217,82226.56249999999,-28.30958977238181,82226.56249999999,-31.48490004902461
82324.21874999999,-35.04730459245917,82324.21874999999,-32.11552050194234,82324.21874999999,-35.30253575136959
82421.87499999999,-36.42190710591733,82421.87499999999,-29.13276915875745,82421.87499999999,-44.45535511332881
82519.53124999999,-28.4940651745862,82519.53124999999,-38.18762152040552,82519.53124999999,-36.28255930237496
82617.18749999999,-41.63871821122196,82617.18749999999,-51.60128297018399,82617.18749999999,-38.12193771713279
