spectrum_Out X,spectrum_Out Y,spectrum_ve X,spectrum_ve Y,spectrum_vin X,spectrum_vin Y
56445.31249999999,-37.32184235724168,56445.31249999999,-90.52288112334963,56445.31249999999,-314.1669076644258
56542.96874999999,-33.76465716808192,56542.96874999999,-86.96569593423038,56542.96874999999,-314.485010401185
56640.62499999999,-31.95789897557117,56640.62499999999,-85.15893774165679,56640.62499999999,-314.4201345346708
56738.28124999999,-31.23396442185759,56738.28124999999,-84.43500318796322,56738.28124999999,-314.4043850183671
56835.93749999999,-23.03084213390878,56835.93749999999,-76.23188090001601,56835.93749999999,-314.3689925079153
56933.59374999999,-33.11480198371225,56933.59374999999,-86.31584074982008,56933.59374999999,-314.4036041207551
57031.24999999999,-32.86462656084292,57031.24999999999,-86.06566532692645,57031.24999999999,-314.3158995467945
57128.90624999999,-28.63521562040434,57128.90624999999,-81.83625438653726,57128.90624999999,-314.2472589823387
57226.56249999999,-30.03349585026341,57226.56249999999,-83.23453461635624,57226.56249999999,-314.3474325171024
57324.21874999999,-47.13726563956349,57324.21874999999,-100.3383044057608,57324.21874999999,-314.3487327170595
57421.87499999999,-24.20796336649057,57421.87499999999,-77.40900213261108,57421.87499999999,-314.329883443518
57519.53124999999,-32.60751146378687,57519.53124999999,-85.80855022990455,57519.53124999999,-314.464336302299
57617.18749999999,-30.35823445853005,57617.18749999999,-83.55927322463515,57617.18749999999,-314.4499722519199
57714.84374999999,-35.68899077014129,57714.84374999999,-88.89002953621227,57714.84374999999,-314.3369570114128
57812.49999999999,-35.46224482608172,57812.49999999999,-88.66328359223897,57812.49999999999,-314.4371904716045
57910.15624999999,-36.9690169059653,57910.15624999999,-90.17005567210134,57910.15624999999,-314.9751579937555
58007.81249999999,-26.92072404081302,58007.81249999999,-80.12176280692645,58007.81249999999,-313.8185058850783
58105.46874999999,-45.09657930175975,58105.46874999999,-98.29761806801923,58105.46874999999,-313.6992408035542
58203.12499999999,-33.50274486640928,58203.12499999999,-86.70378363255516,58203.12499999999,-314.1275874931293
58300.78124999999,-33.18647230430486,58300.78124999999,-86.38751107044862,58300.78124999999,-314.1585754018346
58398.43749999999,-28.28242610488027,58398.43749999999,-81.48346487099856,58398.43749999999,-314.4943923120939
58496.09374999999,-48.25084832153547,58496.09374999999,-101.4518870876636,58496.09374999999,-314.3254344241777
58593.74999999999,-23.33737210756256,58593.74999999999,-76.53841087368352,58593.74999999999,-314.5996740617539
58691.40624999999,-23.27656183396445,58691.40624999999,-76.47760060008079,58691.40624999999,-314.4135548532371
58789.06249999999,-27.09070704740871,58789.06249999999,-80.29174581353834,58789.06249999999,-314.5143227575928
58886.71874999999,-27.22690208632919,58886.71874999999,-80.42794085245951,58886.71874999999,-314.412396730595
58984.37499999999,-27.18571013017139,58984.37499999999,-80.38674889630103,58984.37499999999,-314.6606831359917
59082.03124999999,-40.84132458453767,59082.03124999999,-94.04236335073193,59082.03124999999,-314.4431873067688
59179.68749999999,-29.05888628787831,59179.68749999999,-82.25992505397494,59179.68749999999,-314.6168283386584
59277.34374999999,-31.2662468224367,59277.34374999999,-84.46728558854963,59277.34374999999,-315.0733913401279
59374.99999999999,-31.92778208980934,59374.99999999999,-85.12882085591238,59374.99999999999,-314.3566596118176
59472.65624999999,-24.5480976739076,59472.65624999999,-77.74913644002832,59472.65624999999,-313.6558934155268
59570.31249999999,-30.39323410361978,59570.31249999999,-83.59427286973072,59570.31249999999,-314.4007560127343
59667.96874999999,-35.72047095072796,59667.96874999999,-88.92150971684612,59667.96874999999,-314.1845291442663
59765.62499999999,-39.89717332115066,59765.62499999999,-93.09821208719342,59765.62499999999,-314.6621237559779
59863.28124999999,-28.97421079971894,59863.28124999999,-82.17524956584893,59863.28124999999,-314.2788922463762
59960.93749999999,-35.45680117264035,59960.93749999999,-88.65783993877608,59960.93749999999,-314.5346484849105
60058.59374999999,-30.83643243828855,60058.59374999999,-84.03747120439661,60058.59374999999,-314.3912448210721
60156.24999999999,-29.41187152280849,60156.24999999999,-82.61291028891875,60156.24999999999,-314.5472983721027
60253.90624999999,-33.79873583051345,60253.90624999999,-86.99977459659803,60253.90624999999,-314.3450474285922
60351.56249999999,-26.92349348262136,60351.56249999999,-80.12453224874854,60351.56249999999,-314.576388374689
60449.21874999999,-33.66368176691103,60449.21874999999,-86.86472053302644,60449.21874999999,-314.4634004662466
60546.87499999999,-31.90246951893478,60546.87499999999,-85.10350828505445,60546.87499999999,-314.5613604498362
60644.53124999999,-31.0700450411135,60644.53124999999,-84.27108380725272,60644.53124999999,-314.5252036645427
60742.18749999999,-32.57901295375247,60742.18749999999,-85.78005171983534,60742.18749999999,-314.8114573387427
60839.84374999999,-28.45540615601183,60839.84374999999,-81.65644492211257,60839.84374999999,-314.4655673179042
60937.49999999999,-29.53551102710918,60937.49999999999,-82.73654979320624,60937.49999999999,-314.6721448458023
61035.15624999999,-32.92563057617077,61035.15624999999,-86.12666934229921,61035.15624999999,-314.7877056761209
61132.81249999999,-31.33821083938303,61132.81249999999,-84.53924960548854,61132.81249999999,-314.5386581170182
61230.46874999999,-35.18118102389278,61230.46874999999,-88.38221979004162,61230.46874999999,-314.3191019440476
61328.12499999999,-34.53197818601208,61328.12499999999,-87.73301695208659,61328.12499999999,-314.6812198658738
61425.78124999999,-35.57900370242631,61425.78124999999,-88.78004246857392,61425.78124999999,-314.8355225557938
61523.43749999999,-28.31955295464234,61523.43749999999,-81.52059172076704,61523.43749999999,-314.6611742649338
61621.09374999999,-28.13507991829821,61621.09374999999,-81.33611868441123,61621.09374999999,-314.1723197205524
61718.74999999999,-25.75173617545438,61718.74999999999,-78.95277494155326,61718.74999999999,-314.8261279902807
61816.40624999999,-37.94052676138675,61816.40624999999,-91.14156552755701,61816.40624999999,-313.5514346127966
61914.06249999999,-29.24681773250674,61914.06249999999,-82.44785649863681,61914.06249999999,-315.8662223521866
62011.71874999999,-25.32222330695616,62011.71874999999,-78.52326207305758,62011.71874999999,-315.1943770059776
62109.37499999999,-20.67253426430587,62109.37499999999,-73.87357303041367,62109.37499999999,-315.6663132672061
62207.03124999999,-32.65119804125827,62207.03124999999,-85.85223680738122,62207.03124999999,-315.1035020922622
62304.68749999999,-30.47490599437909,62304.68749999999,-83.67594476051656,62304.68749999999,-314.3798356801904
62402.34374999999,-27.23727214421988,62402.34374999999,-80.43831091033469,62402.34374999999,-315.0790939430308
62499.99999999999,-28.66709267842055,62499.99999999999,-81.86813144451746,62499.99999999999,-314.8859410766959
62597.65624999999,-30.38502314159029,62597.65624999999,-83.58606190769049,62597.65624999999,-314.413890020911
62695.31249999999,-36.35832157484359,62695.31249999999,-89.55936034100384,62695.31249999999,-314.8338471589968
62792.96874999999,-32.63342299129243,62792.96874999999,-85.83446175737674,62792.96874999999,-315.0325535295945
62890.62499999999,-25.32082963535253,62890.62499999999,-78.52186840145986,62890.62499999999,-314.6429818314549
62988.28124999999,-25.33768856218029,62988.28124999999,-78.53872732829461,62988.28124999999,-314.6444182009255
63085.93749999999,-24.12036340043121,63085.93749999999,-77.32140216655228,63085.93749999999,-314.9585639591298
63183.59374999999,-40.75899590055845,63183.59374999999,-93.96003466674797,63183.59374999999,-314.0669825361423
63281.24999999999,-29.99586215323956,63281.24999999999,-83.19690091934667,63281.24999999999,-315.4955521681094
63378.90624999999,-32.14832029714189,63378.90624999999,-85.34935906323794,63378.90624999999,-315.0947620828408
63476.56249999999,-34.6603732669906,63476.56249999999,-87.86141203312181,63476.56249999999,-315.6638204332473
63574.21874999999,-33.46473404809305,63574.21874999999,-86.66577281423199,63574.21874999999,-315.7101555482942
63671.87499999999,-29.76456474492727,63671.87499999999,-82.96560351106197,63671.87499999999,-314.6422027656457
63769.53124999999,-32.47261666611613,63769.53124999999,-85.67365543224243,63769.53124999999,-315.1763487474648
63867.18749999999,-30.15488462277782,63867.18749999999,-83.35592338889684,63867.18749999999,-315.2439724277304
63964.84374999999,-30.12442874407308,63964.84374999999,-83.3254675102007,63964.84374999999,-314.8710256652
64062.49999999999,-32.04294313184636,64062.49999999999,-85.2439818979876,64062.49999999999,-314.9988035111378
64160.15624999999,-37.01831028301185,64160.15624999999,-90.21934904916314,64160.15624999999,-315.1498526390286
64257.81249999999,-46.24151228385617,64257.81249999999,-99.44255104999493,64257.81249999999,-315.1485244249319
64355.46874999999,-32.28048674487979,64355.46874999999,-85.48152551099545,64355.46874999999,-315.1199744573577
64453.12499999999,-24.21678220857036,64453.12499999999,-77.41782097469311,64453.12499999999,-315.0542136913092
64550.78124999999,-26.54628994572899,64550.78124999999,-79.74732871183532,64550.78124999999,-315.2579915136915
64648.43749999999,-28.47255868970728,64648.43749999999,-81.6735974558211,64648.43749999999,-314.7331410051181
64746.09374999999,-33.36406882321574,64746.09374999999,-86.56510758929826,64746.09374999999,-315.0966621651288
64843.74999999999,-30.9120908076256,64843.74999999999,-84.11312957372026,64843.74999999999,-315.0012949768353
64941.40624999999,-23.72907674284813,64941.40624999999,-76.93011550895292,64941.40624999999,-315.1063610509441
65039.06249999999,-32.80757226679561,65039.06249999999,-86.00861103287934,65039.06249999999,-315.3606682253305
65136.71874999999,-37.50794912611597,65136.71874999999,-90.70898789217678,65136.71874999999,-315.1000642570494
65234.37499999999,-42.62821142852402,65234.37499999999,-95.82925019457667,65234.37499999999,-315.0604933175095
65332.03124999999,-46.53815930230166,65332.03124999999,-99.73919806831091,65332.03124999999,-315.2558369016853
65429.68749999999,-29.19035481696375,65429.68749999999,-82.39139358306164,65429.68749999999,-315.0002539575685
65527.34374999999,-27.62295506638013,65527.34374999999,-80.82399383250083,65527.34374999999,-315.0190516853891
65624.99999999999,-26.37065184305897,65624.99999999999,-79.57169060918179,65624.99999999999,-315.2289461587468
65722.65624999999,-29.17256008158649,65722.65624999999,-82.37359884771749,65722.65624999999,-315.1337944952217
65820.31249999999,-29.79847544432028,65820.31249999999,-82.99951421041199,65820.31249999999,-315.1252679686382
65917.96874999999,-40.96164711874249,65917.96874999999,-94.16268588483203,65917.96874999999,-315.2608447416067
66015.62499999999,-30.71097011552076,66015.62499999999,-83.91200888162261,66015.62499999999,-314.9578333836298
66113.28124999999,-29.95154873690588,66113.28124999999,-83.15258750304037,66113.28124999999,-315.2989510005944
66210.93749999999,-30.49609652433402,66210.93749999999,-83.69713529043142,66210.93749999999,-315.1865936299378
66308.59374999999,-27.27999506903024,66308.59374999999,-80.48103383512741,66308.59374999999,-315.2135340559497
66406.24999999999,-30.10620660706694,66406.24999999999,-83.30724537316075,66406.24999999999,-315.3977648599334
66503.90624999999,-30.12335194476542,66503.90624999999,-83.32439071088692,66503.90624999999,-315.00857481721
66601.56249999999,-34.04538412316356,66601.56249999999,-87.24642288931079,66601.56249999999,-315.237023792247
66699.21874999999,-32.94618444129223,66699.21874999999,-86.14722320738409,66699.21874999999,-315.2384702161576
66796.87499999999,-28.62349374472557,66796.87499999999,-81.8245325108513,66796.87499999999,-315.1956752480198
66894.53124999999,-31.76027899694187,66894.53124999999,-84.96131776306997,66894.53124999999,-315.1938875165247
66992.18749999999,-37.42482737089421,66992.18749999999,-90.62586613699095,66992.18749999999,-315.1704553830196
67089.84374999999,-27.16145399282077,67089.84374999999,-80.36249275894745,67089.84374999999,-315.0271825461165
67187.49999999999,-27.81574369824533,67187.49999999999,-81.01678246434348,67187.49999999999,-315.4131288328382
67285.15624999999,-31.47229808246102,67285.15624999999,-84.6733368485976,67285.15624999999,-315.26204377478
67382.81249999999,-36.64877770907597,67382.81249999999,-89.84981647520355,67382.81249999999,-315.1594425022565
67480.46874999999,-32.86957692678904,67480.46874999999,-86.07061569291609,67480.46874999999,-315.3692549548074
67578.12499999999,-29.7183910318863,67578.12499999999,-82.9194297979822,67578.12499999999,-315.4374713737768
67675.78124999999,-33.08496535093301,67675.78124999999,-86.28600411701848,67675.78124999999,-315.3978341236101
67773.43749999999,-33.25831580638972,67773.43749999999,-86.45935457250064,67773.43749999999,-315.3820039224247
67871.09374999999,-34.20847786216076,67871.09374999999,-87.40951662824025,67871.09374999999,-315.4046704008759
67968.74999999999,-39.91619662943046,67968.74999999999,-93.11723539558693,67968.74999999999,-315.2215990409886
68066.40624999999,-30.42134631208479,68066.40624999999,-83.62238507818864,68066.40624999999,-315.4077570270733
68164.06249999999,-32.71110646932882,68164.06249999999,-85.91214523546952,68164.06249999999,-315.6343796514205
68261.71874999999,-31.02875606029838,68261.71874999999,-84.22979482640559,68261.71874999999,-315.1979126607075
68359.37499999999,-33.9434335776434,68359.37499999999,-87.14447234373833,68359.37499999999,-315.3754641218497
68457.03124999999,-30.50045554462937,68457.03124999999,-83.70149431072009,68457.03124999999,-315.2930003755783
68554.68749999999,-28.44831251801154,68554.68749999999,-81.64935128410848,68554.68749999999,-315.5135722409988
68652.34374999999,-31.9663535260918,68652.34374999999,-85.167392292183,68652.34374999999,-315.30935826793
68749.99999999999,-27.91579872345968,68749.99999999999,-81.11683748958646,68749.99999999999,-315.1767538902681
68847.65624999999,-33.05237250122723,68847.65624999999,-86.25341126731198,68847.65624999999,-315.3476270435083
68945.31249999999,-33.93609821167473,68945.31249999999,-87.1371369778019,68945.31249999999,-315.5166869448071
69042.96874999999,-39.26067556906727,69042.96874999999,-92.46171433522804,69042.96874999999,-315.2550537522255
69140.62499999999,-29.75315446815878,69140.62499999999,-82.95419323428894,69140.62499999999,-315.5135470031083
69238.28124999999,-31.39543075999137,69238.28124999999,-84.59646952607996,69238.28124999999,-315.6249517501045
69335.93749999999,-25.421965503084,69335.93749999999,-78.62300426919147,69335.93749999999,-315.272630022012
69433.59374999999,-34.91740746264719,69433.59374999999,-88.11844622879441,69433.59374999999,-315.8956996028048
69531.24999999999,-29.12812548844762,69531.24999999999,-82.32916425454212,69531.24999999999,-315.6665729706685
69628.90624999999,-44.57506493018575,69628.90624999999,-97.77610369622192,69628.90624999999,-315.4483438674671
69726.56249999999,-30.88490134797307,69726.56249999999,-84.08594011406348,69726.56249999999,-315.6227925065094
69824.21874999999,-26.12708155502884,69824.21874999999,-79.32812032113567,69824.21874999999,-315.4392873540342
69921.87499999999,-30.46205616454481,69921.87499999999,-83.66309493064053,69921.87499999999,-315.5415941235337
70019.53124999999,-35.64707743380334,70019.53124999999,-88.84811619987934,70019.53124999999,-315.3961713093581
70117.18749999999,-26.21234660101574,70117.18749999999,-79.41338536712584,70117.18749999999,-315.3273921465566
70214.84374999999,-34.12756936004762,70214.84374999999,-87.32860812615088,70214.84374999999,-315.5570136647921
70312.49999999999,-33.34228808870903,70312.49999999999,-86.54332685482075,70312.49999999999,-315.4217250614655
70410.15624999999,-31.52274671412444,70410.15624999999,-84.72378548024685,70410.15624999999,-315.5315923866628
70507.81249999999,-28.32015354861616,70507.81249999999,-81.52119231473887,70507.81249999999,-315.5712046048922
70605.46874999999,-29.42538388193693,70605.46874999999,-82.62642264803537,70605.46874999999,-315.4639017738655
70703.12499999999,-35.22947975976906,70703.12499999999,-88.430518525845,70703.12499999999,-315.452771468946
70800.78124999999,-29.39339280727522,70800.78124999999,-82.5944315733947,70800.78124999999,-315.5382966812363
70898.43749999999,-29.66353746497918,70898.43749999999,-82.86457623107853,70898.43749999999,-315.5372397256639
70996.09374999999,-33.91583300951115,70996.09374999999,-87.11687177565204,70996.09374999999,-315.4008673023277
71093.74999999999,-30.58286852838314,71093.74999999999,-83.78390729451496,71093.74999999999,-315.8638703314128
71191.40624999999,-38.51184532086963,71191.40624999999,-91.71288408698901,71191.40624999999,-315.4075466718749
71289.06249999999,-32.45645119718858,71289.06249999999,-85.65748996328993,71289.06249999999,-315.4526574454489
71386.71874999999,-33.484880025581,71386.71874999999,-86.68591879166385,71386.71874999999,-315.4586447442197
71484.37499999999,-26.03825078206495,71484.37499999999,-79.23928954816706,71484.37499999999,-315.5209364468442
71582.03124999999,-33.9033382286693,71582.03124999999,-87.10437699481551,71582.03124999999,-315.4518300426382
71679.68749999999,-26.50769359339321,71679.68749999999,-79.70873235951348,71679.68749999999,-314.9698074488334
71777.34374999999,-41.67984772062528,71777.34374999999,-94.88088648671831,71777.34374999999,-315.9334205972856
71874.99999999999,-39.27415300783895,71874.99999999999,-92.47519177398317,71874.99999999999,-315.6877286796112
71972.65624999999,-27.0564903114897,71972.65624999999,-80.2575290776031,71972.65624999999,-315.787390005227
72070.31249999999,-31.62032721765134,72070.31249999999,-84.8213659837449,72070.31249999999,-315.4460585297087
72167.96874999999,-34.09125291540432,72167.96874999999,-87.29229168150782,72167.96874999999,-315.9025660352578
72265.62499999999,-39.44264499658783,72265.62499999999,-92.64368376265509,72265.62499999999,-315.7162335487511
72363.28124999999,-34.8570378360502,72363.28124999999,-88.05807660219061,72363.28124999999,-315.5142739339162
72460.93749999999,-29.61472721740693,72460.93749999999,-82.81576598353924,72460.93749999999,-315.8745239235417
72558.59374999999,-39.05796692637624,72558.59374999999,-92.25900569253088,72558.59374999999,-315.634469516158
72656.24999999999,-37.16160079342395,72656.24999999999,-90.36263955957955,72656.24999999999,-315.5256523136686
72753.90624999999,-29.45768640886801,72753.90624999999,-82.65872517496213,72753.90624999999,-315.7248330151505
72851.56249999999,-33.615438146539,72851.56249999999,-86.81647691265306,72851.56249999999,-315.7384543257028
72949.21874999999,-28.9936111213856,72949.21874999999,-82.19464988751571,72949.21874999999,-315.6728764416106
73046.87499999999,-32.48541093068599,73046.87499999999,-85.68644969678536,73046.87499999999,-315.3751864659003
73144.53124999999,-36.10203034285624,73144.53124999999,-89.30306910900397,73144.53124999999,-315.8916667337027
73242.18749999999,-29.45951418597194,73242.18749999999,-82.66055295209158,73242.18749999999,-315.4611445644289
73339.84374999999,-36.36173576439381,73339.84374999999,-89.56277453046914,73339.84374999999,-316.0689023075922
73437.49999999999,-30.16575924670265,73437.49999999999,-83.36679801279874,73437.49999999999,-315.54326696789
73535.15624999999,-28.18571825359676,73535.15624999999,-81.38675701972392,73535.15624999999,-315.9184593448813
73632.81249999999,-33.38104943485931,73632.81249999999,-86.5820882009896,73632.81249999999,-316.1456781537011
73730.46874999999,-35.30477298816913,73730.46874999999,-88.50581175431554,73730.46874999999,-316.297909732255
73828.12499999999,-31.38030143722748,73828.12499999999,-84.58134020331748,73828.12499999999,-315.8919762925101
73925.78124999999,-32.48417131625291,73925.78124999999,-85.68521008234336,73925.78124999999,-315.593944476602
74023.43749999999,-41.66974219179349,74023.43749999999,-94.87078095798645,74023.43749999999,-315.2875534769231
74121.09374999999,-34.55793441652126,74121.09374999999,-87.75897318260255,74121.09374999999,-315.5545524375584
74218.74999999999,-24.79033930235079,74218.74999999999,-77.99137806847466,74218.74999999999,-316.0837069670647
74316.40624999999,-37.11533560018577,74316.40624999999,-90.31637436633487,74316.40624999999,-315.4025392656632
74414.06249999999,-28.76678176652312,74414.06249999999,-81.96782053262203,74414.06249999999,-315.5405089103284
74511.71874999999,-28.30493058665137,74511.71874999999,-81.50596935274942,74511.71874999999,-315.905517965606
74609.37499999999,-31.09658677592418,74609.37499999999,-84.29762554203792,74609.37499999999,-315.4313097441503
74707.03124999999,-29.89898136578373,74707.03124999999,-83.10002013191081,74707.03124999999,-315.7002473523538
74804.68749999999,-31.86641623011188,74804.68749999999,-85.0674549962025,74804.68749999999,-315.8276823641349
74902.34374999999,-31.0744460531881,74902.34374999999,-84.27548481932369,74902.34374999999,-315.5979381633408
74999.99999999999,-34.47728311079582,74999.99999999999,-87.67832187693527,74999.99999999999,-315.8823188118135
75097.65624999999,-37.53683327198335,75097.65624999999,-90.73787203808635,75097.65624999999,-316.2455127966881
75195.31249999999,-43.93163028604316,75195.31249999999,-97.13266905225281,75195.31249999999,-316.0975326564987
75292.96874999999,-28.63967117261675,75292.96874999999,-81.84070993872949,75292.96874999999,-315.7197330099387
75390.62499999999,-29.20786717777927,75390.62499999999,-82.40890594391088,75390.62499999999,-315.4332839073085
75488.28124999999,-33.93178622236712,75488.28124999999,-87.13282498851126,75488.28124999999,-315.5854611378591
75585.93749999999,-26.66081240294499,75585.93749999999,-79.86185116906499,75585.93749999999,-315.8396309270105
75683.59374999999,-33.77417787477467,75683.59374999999,-86.9752166409131,75683.59374999999,-315.8154622291414
75781.24999999999,-36.02467506659922,75781.24999999999,-89.22571383275064,75781.24999999999,-315.685561660568
75878.90624999999,-24.75859009234208,75878.90624999999,-77.95962885844881,75878.90624999999,-316.0002555129279
75976.56249999999,-32.75909014257004,75976.56249999999,-85.96012890865559,75976.56249999999,-315.7820442009629
76074.21874999999,-38.01108698728137,76074.21874999999,-91.21212575335656,76074.21874999999,-315.8754162485826
76171.87499999999,-27.68524848077911,76171.87499999999,-80.8862872469,76171.87499999999,-315.8268768795975
76269.53124999999,-46.1482427024019,76269.53124999999,-99.34928146839192,76269.53124999999,-315.6718074934263
76367.18749999999,-27.60286322049247,76367.18749999999,-80.80390198659443,76367.18749999999,-315.7668853347176
76464.84374999999,-26.98105630646395,76464.84374999999,-80.18209507257227,76464.84374999999,-315.9394801108534
76562.49999999999,-34.13118190731548,76562.49999999999,-87.33222067344235,76562.49999999999,-315.9408089869965
76660.15624999999,-29.86234439080732,76660.15624999999,-83.06338315694013,76660.15624999999,-315.7856608391646
76757.81249999999,-29.64577048641016,76757.81249999999,-82.8468092525419,76757.81249999999,-315.8110096438808
76855.46874999999,-35.45154254348073,76855.46874999999,-88.65258130955574,76855.46874999999,-315.7906215922752
76953.12499999999,-37.58108212717164,76953.12499999999,-90.78212089332639,76953.12499999999,-315.6940595282588
77050.78124999999,-27.48711473618517,77050.78124999999,-80.68815350228385,77050.78124999999,-315.4834200577858
77148.43749999999,-38.16270626365722,77148.43749999999,-91.36374502981189,77148.43749999999,-316.1065328515473
77246.09374999999,-51.62945284503856,77246.09374999999,-104.8304916113452,77246.09374999999,-316.2168327378947
77343.74999999999,-28.82976152685197,77343.74999999999,-82.0308002929753,77343.74999999999,-315.6908660958992
77441.40624999999,-33.79134001377683,77441.40624999999,-86.99237877988274,77441.40624999999,-316.0859600614866
77539.06249999999,-44.98383978025437,77539.06249999999,-98.18487854637013,77539.06249999999,-315.8268746644392
77636.71874999999,-26.41229674102957,77636.71874999999,-79.61333550715061,77636.71874999999,-315.8877834942217
77734.37499999999,-31.12887331128491,77734.37499999999,-84.32991207742029,77734.37499999999,-316.0356458286826
77832.03124999999,-28.92667981895207,77832.03124999999,-82.12771858508184,77832.03124999999,-315.8947222271866
77929.68749999999,-38.06103699381402,77929.68749999999,-91.26207575989596,77929.68749999999,-316.0817276393844
78027.34374999999,-30.72921018541897,78027.34374999999,-83.93024895152637,78027.34374999999,-315.9882892398594
78124.99999999999,-27.08262042340255,78124.99999999999,-80.28365918951734,78124.99999999999,-316.151247905048
78222.65624999999,-33.33234886225588,78222.65624999999,-86.53338762838561,78222.65624999999,-315.9836455626228
78320.31249999999,-31.60110559950723,78320.31249999999,-84.8021443655977,78320.31249999999,-315.8459939271937
78417.96874999999,-35.11987430653198,78417.96874999999,-88.32091307261736,78417.96874999999,-316.0450917440574
78515.62499999999,-29.01138775692075,78515.62499999999,-82.21242652303218,78515.62499999999,-316.178891927342
78613.28124999999,-33.55891277042489,78613.28124999999,-86.75995153654591,78613.28124999999,-316.2009645438339
78710.93749999999,-28.16503644471669,78710.93749999999,-81.36607521081343,78710.93749999999,-315.8742149610993
78808.59374999999,-33.0625614529757,78808.59374999999,-86.26360021911339,78808.59374999999,-316.1069741546522
78906.24999999999,-25.76415335033623,78906.24999999999,-78.9651921164611,78906.24999999999,-315.7259322869243
79003.90624999999,-30.70240280157957,79003.90624999999,-83.90344156769864,79003.90624999999,-315.9747462558208
79101.56249999999,-28.02103385198011,79101.56249999999,-81.22207261810016,79101.56249999999,-316.0050552059203
79199.21874999999,-35.76773784792495,79199.21874999999,-88.96877661407768,79199.21874999999,-315.7866365482827
79296.87499999999,-33.39704548377883,79296.87499999999,-86.59808424987142,79296.87499999999,-316.2087201977237
79394.53124999999,-30.48167272013016,79394.53124999999,-83.68271148623768,79394.53124999999,-316.0362836815922
79492.18749999999,-27.32145207754979,79492.18749999999,-80.52249084366706,79492.18749999999,-315.9991085567929
79589.84374999999,-34.60826813440227,79589.84374999999,-87.80930690050317,79589.84374999999,-316.1700507750474
79687.49999999999,-36.31912535270859,79687.49999999999,-89.52016411882465,79687.49999999999,-315.9679500228892
79785.15624999999,-30.4408656044722,79785.15624999999,-83.64190437056945,79785.15624999999,-316.217596510803
79882.81249999999,-40.4784114587101,79882.81249999999,-93.67945022482319,79882.81249999999,-316.3751362965967
79980.46874999999,-24.87516800410506,79980.46874999999,-78.07620677022004,79980.46874999999,-316.330757854821
80078.12499999999,-40.15675453713855,80078.12499999999,-93.357793303189,80078.12499999999,-316.0990800581251
80175.78124999999,-27.62664000402026,80175.78124999999,-80.82767877012807,80175.78124999999,-315.9172116821853
80273.43749999999,-32.45333019066555,80273.43749999999,-85.65436895675239,80273.43749999999,-315.9324562061827
80371.09374999999,-36.44134512398944,80371.09374999999,-89.64238389008199,80371.09374999999,-316.1220704667078
80468.74999999999,-32.64001152512827,80468.74999999999,-85.84105029123485,80468.74999999999,-316.0887169739494
80566.40624999999,-42.58845405257647,80566.40624999999,-95.78949281877051,80566.40624999999,-316.3594959187139
80664.06249999999,-32.37777843162892,80664.06249999999,-85.57881719772161,80664.06249999999,-316.3455082307714
80761.71874999999,-31.65491152563154,80761.71874999999,-84.85595029173432,80761.71874999999,-316.0074478959683
80859.37499999999,-28.66476237500148,80859.37499999999,-81.86580114109725,80859.37499999999,-315.9709649541209
80957.03124999999,-28.42799615407839,80957.03124999999,-81.62903492017485,80957.03124999999,-315.9382364825848
81054.68749999999,-31.39439572383843,81054.68749999999,-84.59543448992916,81054.68749999999,-316.0625030536077
81152.34374999999,-31.74425347837859,81152.34374999999,-84.94529224451527,81152.34374999999,-316.1736164159627
81249.99999999999,-25.46348768590242,81249.99999999999,-78.66452645202703,81249.99999999999,-316.1400360462325
81347.65624999999,-28.94608310825637,81347.65624999999,-82.14712187437581,81347.65624999999,-316.3502768805189
81445.31249999999,-29.30877418924659,81445.31249999999,-82.50981295534112,81445.31249999999,-315.9851081571626
81542.96874999999,-33.64352494964928,81542.96874999999,-86.84456371574569,81542.96874999999,-316.3108339379977
81640.62499999999,-36.8347614869286,81640.62499999999,-90.03580025307542,81640.62499999999,-316.5386784721264
81738.28124999999,-33.08089111414669,81738.28124999999,-86.28192988028268,81738.28124999999,-315.8946460986028
81835.93749999999,-27.04642879614001,81835.93749999999,-80.24746756224008,81835.93749999999,-316.6494845669756
81933.59374999999,-32.59849030136256,81933.59374999999,-85.79952906750304,81933.59374999999,-315.5091322615646
82031.24999999999,-36.00128346922265,82031.24999999999,-89.20232223529973,82031.24999999999,-316.1826231613799
82128.90624999999,-34.95343576855832,82128.90624999999,-88.15447453465387,82128.90624999999,-316.067024695902
82226.56249999999,-31.48490004902461,82226.56249999999,-84.68593881513908,82226.56249999999,-315.9978841738342
82324.21874999999,-35.30253575136959,82324.21874999999,-88.50357451751323,82324.21874999999,-316.1357312499499
82421.87499999999,-44.45535511332881,82421.87499999999,-97.65639387938691,82421.87499999999,-316.2681101225298
82519.53124999999,-36.28255930237496,82519.53124999999,-89.48359806852778,82519.53124999999,-316.1906491010031
82617.18749999999,-38.12193771713279,82617.18749999999,-91.32297648325468,82617.18749999999,-316.144560613153
82714.84374999999,-37.91942501587222,82714.84374999999,-91.12046378197616,82714.84374999999,-316.198690902824
82812.49999999999,-44.61912786701072,82812.49999999999,-97.82016663320857,82812.49999999999,-315.991795298989
82910.15624999999,-31.62963204845465,82910.15624999999,-84.83067081455926,82910.15624999999,-316.2166820639023
83007.81249999999,-32.01578736978104,83007.81249999999,-85.21682613590875,83007.81249999999,-316.6303382293997
83105.46874999999,-32.92916835111327,83105.46874999999,-86.13020711725441,83105.46874999999,-315.931394627213
