spectrum_ve (va=0.02) X,spectrum_ve (va=0.02) Y,spectrum_ve (va=0.05) X,spectrum_ve (va=0.05) Y,spectrum_ve (va=0.1) X,spectrum_ve (va=0.1) Y
56054.68749999999,-90.94546953844058,56054.68749999999,-91.088594714262,56054.68749999999,-94.38304317732998
56152.34374999999,-90.08508095013802,56152.34374999999,-79.25771564509587,56152.34374999999,-91.45133660251335
56249.99999999999,-90.11416755194334,56249.99999999999,-88.63749258646514,56249.99999999999,-84.44461569998833
56347.65624999999,-78.99785128444927,56347.65624999999,-80.32416872148303,56347.65624999999,-92.10371012527666
56445.31249999999,-83.31108636628039,56445.31249999999,-84.13651282897908,56445.31249999999,-90.52288112334963
56542.96874999999,-76.78859443987069,56542.96874999999,-82.35103785240929,56542.96874999999,-86.96569593423038
56640.62499999999,-88.13422648838595,56640.62499999999,-90.77310608841179,56640.62499999999,-85.15893774165679
56738.28124999999,-78.6356437166003,56738.28124999999,-81.59175719928113,56738.28124999999,-84.43500318796322
56835.93749999999,-82.08404101548513,56835.93749999999,-78.17722069662244,56835.93749999999,-76.23188090001601
56933.59374999999,-84.93323782563117,56933.59374999999,-79.03395308742169,56933.59374999999,-86.31584074982008
57031.24999999999,-78.49900299068557,57031.24999999999,-87.07829440562405,57031.24999999999,-86.06566532692645
57128.90624999999,-83.43078900442205,57128.90624999999,-81.58123287015064,57128.90624999999,-81.83625438653726
57226.56249999999,-82.41050035233322,57226.56249999999,-100.6375261042634,57226.56249999999,-83.23453461635624
57324.21874999999,-88.15216754871406,57324.21874999999,-79.21982945084193,57324.21874999999,-100.3383044057608
57421.87499999999,-79.94853453733448,57421.87499999999,-80.45323508899435,57421.87499999999,-77.40900213261108
57519.53124999999,-88.96256805256539,57519.53124999999,-79.36778740986897,57519.53124999999,-85.80855022990455
57617.18749999999,-87.9583967895973,57617.18749999999,-79.11421611543263,57617.18749999999,-83.55927322463515
57714.84374999999,-89.47511147281307,57714.84374999999,-99.75942372267602,57714.84374999999,-88.89002953621227
57812.49999999999,-82.00747107644047,57812.49999999999,-83.43786230479957,57812.49999999999,-88.66328359223897
57910.15624999999,-78.57222368979828,57910.15624999999,-82.83749497282606,57910.15624999999,-90.17005567210134
58007.81249999999,-82.41550511583577,58007.81249999999,-86.23380762521519,58007.81249999999,-80.12176280692645
58105.46874999999,-80.34181804423979,58105.46874999999,-78.242205596264,58105.46874999999,-98.29761806801923
58203.12499999999,-92.682021615407,58203.12499999999,-89.17509797700149,58203.12499999999,-86.70378363255516
58300.78124999999,-78.70924288188829,58300.78124999999,-88.78678808949468,58300.78124999999,-86.38751107044862
58398.43749999999,-87.0710517740724,58398.43749999999,-79.53532557954948,58398.43749999999,-81.48346487099856
58496.09374999999,-79.29683383943538,58496.09374999999,-83.01410321434368,58496.09374999999,-101.4518870876636
58593.74999999999,-92.24387070998766,58593.74999999999,-80.44222291520489,58593.74999999999,-76.53841087368352
58691.40624999999,-92.82130239287299,58691.40624999999,-82.33220316748418,58691.40624999999,-76.47760060008079
58789.06249999999,-87.03142910320651,58789.06249999999,-80.48307314289255,58789.06249999999,-80.29174581353834
58886.71874999999,-85.11126278030572,58886.71874999999,-79.17618790010562,58886.71874999999,-80.42794085245951
58984.37499999999,-82.29535273909332,58984.37499999999,-80.81285968282175,58984.37499999999,-80.38674889630103
59082.03124999999,-80.76446450831354,59082.03124999999,-91.01945297004953,59082.03124999999,-94.04236335073193
59179.68749999999,-90.44934205241094,59179.68749999999,-80.29901265496304,59179.68749999999,-82.25992505397494
59277.34374999999,-81.8051836224557,59277.34374999999,-84.95276863604572,59277.34374999999,-84.46728558854963
59374.99999999999,-83.96574489329146,59374.99999999999,-83.52451007776642,59374.99999999999,-85.12882085591238
59472.65624999999,-87.11449838156467,59472.65624999999,-77.72138027053677,59472.65624999999,-77.74913644002832
59570.31249999999,-84.61545531120336,59570.31249999999,-84.12034894998965,59570.31249999999,-83.59427286973072
59667.96874999999,-77.88602692591746,59667.96874999999,-83.42200160633809,59667.96874999999,-88.92150971684612
59765.62499999999,-84.28037176495511,59765.62499999999,-94.37224543750561,59765.62499999999,-93.09821208719342
59863.28124999999,-88.02199498222407,59863.28124999999,-88.82646000303338,59863.28124999999,-82.17524956584893
59960.93749999999,-87.17122900573187,59960.93749999999,-91.93239618195261,59960.93749999999,-88.65783993877608
60058.59374999999,-80.87655697469641,60058.59374999999,-82.58338564798089,60058.59374999999,-84.03747120439661
60156.24999999999,-87.55845247742974,60156.24999999999,-86.74416388788072,60156.24999999999,-82.61291028891875
60253.90624999999,-87.87964390221606,60253.90624999999,-81.44570417940611,60253.90624999999,-86.99977459659803
60351.56249999999,-85.45606066446275,60351.56249999999,-80.20380227360266,60351.56249999999,-80.12453224874854
60449.21874999999,-88.83873032855389,60449.21874999999,-81.58348642213369,60449.21874999999,-86.86472053302644
60546.87499999999,-78.70092049533989,60546.87499999999,-88.98933536139076,60546.87499999999,-85.10350828505445
60644.53124999999,-85.1951140689431,60644.53124999999,-87.63912835298866,60644.53124999999,-84.27108380725272
60742.18749999999,-78.09747494409049,60742.18749999999,-84.58331531296976,60742.18749999999,-85.78005171983534
60839.84374999999,-80.3155252960879,60839.84374999999,-95.52203366285893,60839.84374999999,-81.65644492211257
60937.49999999999,-87.55186503102533,60937.49999999999,-87.73973892552155,60937.49999999999,-82.73654979320624
61035.15624999999,-83.6208063769589,61035.15624999999,-81.91138460499504,61035.15624999999,-86.12666934229921
61132.81249999999,-88.12564663272565,61132.81249999999,-95.73005937406717,61132.81249999999,-84.53924960548854
61230.46874999999,-92.47004480855685,61230.46874999999,-81.30648248470978,61230.46874999999,-88.38221979004162
61328.12499999999,-81.52284608046773,61328.12499999999,-98.58580977857233,61328.12499999999,-87.73301695208659
61425.78124999999,-84.62115598460574,61425.78124999999,-83.19703399164581,61425.78124999999,-88.78004246857392
61523.43749999999,-81.36866036014432,61523.43749999999,-82.86196122641685,61523.43749999999,-81.52059172076704
61621.09374999999,-77.13032738675652,61621.09374999999,-87.89482124858392,61621.09374999999,-81.33611868441123
61718.74999999999,-80.15433326205219,61718.74999999999,-84.63675109232183,61718.74999999999,-78.95277494155326
61816.40624999999,-76.24691562885343,61816.40624999999,-74.85834643534491,61816.40624999999,-91.14156552755701
61914.06249999999,-89.11149301487173,61914.06249999999,-83.26847048526881,61914.06249999999,-82.44785649863681
62011.71874999999,-102.4453060967781,62011.71874999999,-81.8334375470434,62011.71874999999,-78.52326207305758
62109.37499999999,-83.62402615051182,62109.37499999999,-81.82265709507853,62109.37499999999,-73.87357303041367
62207.03124999999,-104.8646106600103,62207.03124999999,-78.25142298385151,62207.03124999999,-85.85223680738122
62304.68749999999,-84.32539447052044,62304.68749999999,-82.49374111175908,62304.68749999999,-83.67594476051656
62402.34374999999,-81.09942269695875,62402.34374999999,-86.69215092420778,62402.34374999999,-80.43831091033469
62499.99999999999,-101.6315583894968,62499.99999999999,-83.20804278506431,62499.99999999999,-81.86813144451746
62597.65624999999,-85.99383353318191,62597.65624999999,-83.20198477531761,62597.65624999999,-83.58606190769049
62695.31249999999,-79.88049421231766,62695.31249999999,-93.41976349146799,62695.31249999999,-89.55936034100384
62792.96874999999,-88.66863869260331,62792.96874999999,-80.2655532317608,62792.96874999999,-85.83446175737674
62890.62499999999,-84.31239857623839,62890.62499999999,-79.28586215661392,62890.62499999999,-78.52186840145986
62988.28124999999,-77.53871947888601,62988.28124999999,-81.57669868127171,62988.28124999999,-78.53872732829461
63085.93749999999,-90.12226699306007,63085.93749999999,-101.9204316453659,63085.93749999999,-77.32140216655228
63183.59374999999,-87.06786157752757,63183.59374999999,-91.41041117829249,63183.59374999999,-93.96003466674797
63281.24999999999,-85.75932911502892,63281.24999999999,-88.58586910677531,63281.24999999999,-83.19690091934667
63378.90624999999,-76.12126912353919,63378.90624999999,-96.80722537558182,63378.90624999999,-85.34935906323794
63476.56249999999,-99.78287197331471,63476.56249999999,-84.84205668641786,63476.56249999999,-87.86141203312181
63574.21874999999,-85.15438208049278,63574.21874999999,-82.5081888507568,63574.21874999999,-86.66577281423199
63671.87499999999,-89.99729329502617,63671.87499999999,-90.58328488938631,63671.87499999999,-82.96560351106197
63769.53124999999,-98.65935069932385,63769.53124999999,-86.79282569714158,63769.53124999999,-85.67365543224243
63867.18749999999,-87.66201762535125,63867.18749999999,-87.10939592205314,63867.18749999999,-83.35592338889684
63964.84374999999,-84.67466457807734,63964.84374999999,-81.35635710749973,63964.84374999999,-83.3254675102007
64062.49999999999,-80.45025033860547,64062.49999999999,-87.1014391162668,64062.49999999999,-85.2439818979876
64160.15624999999,-79.33089431555463,64160.15624999999,-92.24576448286798,64160.15624999999,-90.21934904916314
64257.81249999999,-88.10359013470855,64257.81249999999,-85.22100405921007,64257.81249999999,-99.44255104999493
64355.46874999999,-80.81510536973516,64355.46874999999,-86.19349176168527,64355.46874999999,-85.48152551099545
64453.12499999999,-77.80980054049553,64453.12499999999,-83.30020285325455,64453.12499999999,-77.41782097469311
64550.78124999999,-80.48511104312928,64550.78124999999,-84.56288852468109,64550.78124999999,-79.74732871183532
64648.43749999999,-92.35679204729918,64648.43749999999,-85.12058834267441,64648.43749999999,-81.6735974558211
64746.09374999999,-87.1261123356318,64746.09374999999,-83.18201866136565,64746.09374999999,-86.56510758929826
64843.74999999999,-84.54725457639998,64843.74999999999,-95.46333598032214,64843.74999999999,-84.11312957372026
64941.40624999999,-85.10130587288755,64941.40624999999,-81.54879297555073,64941.40624999999,-76.93011550895292
65039.06249999999,-84.8781057309331,65039.06249999999,-86.93125820004761,65039.06249999999,-86.00861103287934
65136.71874999999,-103.5600563999273,65136.71874999999,-87.52852923534243,65136.71874999999,-90.70898789217678
65234.37499999999,-81.58717202038693,65234.37499999999,-84.25642115579991,65234.37499999999,-95.82925019457667
65332.03124999999,-85.28712298866772,65332.03124999999,-86.93826039472415,65332.03124999999,-99.73919806831091
65429.68749999999,-84.473419299157,65429.68749999999,-90.95145538042104,65429.68749999999,-82.39139358306164
65527.34374999999,-78.12556437347742,65527.34374999999,-82.88833427342198,65527.34374999999,-80.82399383250083
65624.99999999999,-90.66170291999745,65624.99999999999,-81.84267777262441,65624.99999999999,-79.57169060918179
65722.65624999999,-83.14922090869437,65722.65624999999,-88.51305480892216,65722.65624999999,-82.37359884771749
65820.31249999999,-91.81617754989743,65820.31249999999,-107.3128393340589,65820.31249999999,-82.99951421041199
65917.96874999999,-84.81095526869265,65917.96874999999,-78.81583624953845,65917.96874999999,-94.16268588483203
66015.62499999999,-80.31171024546535,66015.62499999999,-102.6168930395844,66015.62499999999,-83.91200888162261
66113.28124999999,-89.41749881286864,66113.28124999999,-87.81460404485443,66113.28124999999,-83.15258750304037
66210.93749999999,-80.85184833177422,66210.93749999999,-85.12080724500001,66210.93749999999,-83.69713529043142
66308.59374999999,-101.5106654931572,66308.59374999999,-83.18891599329564,66308.59374999999,-80.48103383512741
66406.24999999999,-81.26504802704372,66406.24999999999,-102.6046118536674,66406.24999999999,-83.30724537316075
66503.90624999999,-82.72565223881389,66503.90624999999,-84.87034197196279,66503.90624999999,-83.32439071088692
66601.56249999999,-82.16856110918337,66601.56249999999,-81.46106153039625,66601.56249999999,-87.24642288931079
66699.21874999999,-82.69632771936978,66699.21874999999,-83.90737273699159,66699.21874999999,-86.14722320738409
66796.87499999999,-82.62420186361196,66796.87499999999,-84.66887656549331,66796.87499999999,-81.8245325108513
66894.53124999999,-88.13010080454205,66894.53124999999,-94.00934439270722,66894.53124999999,-84.96131776306997
66992.18749999999,-90.01784736022977,66992.18749999999,-80.75574649197546,66992.18749999999,-90.62586613699095
67089.84374999999,-87.19222195013879,67089.84374999999,-79.75578514103478,67089.84374999999,-80.36249275894745
67187.49999999999,-80.66951534485997,67187.49999999999,-82.10800201307381,67187.49999999999,-81.01678246434348
67285.15624999999,-82.97685637113416,67285.15624999999,-84.28188964752434,67285.15624999999,-84.6733368485976
67382.81249999999,-85.45357496988414,67382.81249999999,-83.33613662351668,67382.81249999999,-89.84981647520355
67480.46874999999,-78.81770915481938,67480.46874999999,-105.9343754348738,67480.46874999999,-86.07061569291609
67578.12499999999,-92.1033204723079,67578.12499999999,-78.16989253949629,67578.12499999999,-82.9194297979822
67675.78124999999,-90.26932959183013,67675.78124999999,-83.79786305855058,67675.78124999999,-86.28600411701848
67773.43749999999,-98.80313525371758,67773.43749999999,-79.06652643656517,67773.43749999999,-86.45935457250064
67871.09374999999,-81.76974763933829,67871.09374999999,-89.78949462090404,67871.09374999999,-87.40951662824025
67968.74999999999,-81.96463740463749,67968.74999999999,-89.76601606489702,67968.74999999999,-93.11723539558693
68066.40624999999,-88.28377156508269,68066.40624999999,-83.84028869852132,68066.40624999999,-83.62238507818864
68164.06249999999,-89.97291574191286,68164.06249999999,-85.81318426129995,68164.06249999999,-85.91214523546952
68261.71874999999,-88.70911531102742,68261.71874999999,-92.76961340236342,68261.71874999999,-84.22979482640559
68359.37499999999,-89.39679845164001,68359.37499999999,-92.95612721768475,68359.37499999999,-87.14447234373833
68457.03124999999,-88.88392585156336,68457.03124999999,-77.45219113272699,68457.03124999999,-83.70149431072009
68554.68749999999,-83.20528017225581,68554.68749999999,-82.74175397683321,68554.68749999999,-81.64935128410848
68652.34374999999,-83.04843296796744,68652.34374999999,-82.71163277111008,68652.34374999999,-85.167392292183
68749.99999999999,-101.0889555213809,68749.99999999999,-98.23808730886452,68749.99999999999,-81.11683748958646
68847.65624999999,-81.23812969263538,68847.65624999999,-85.19824228953249,68847.65624999999,-86.25341126731198
68945.31249999999,-84.98493559854572,68945.31249999999,-85.04684539117201,68945.31249999999,-87.1371369778019
69042.96874999999,-81.00198041198843,69042.96874999999,-97.77939737226122,69042.96874999999,-92.46171433522804
69140.62499999999,-90.24069393685576,69140.62499999999,-84.03929996939796,69140.62499999999,-82.95419323428894
69238.28124999999,-90.41068840114569,69238.28124999999,-85.76383429483514,69238.28124999999,-84.59646952607996
69335.93749999999,-80.94300897496885,69335.93749999999,-90.48530239973351,69335.93749999999,-78.62300426919147
69433.59374999999,-86.55762798252759,69433.59374999999,-85.45156968284817,69433.59374999999,-88.11844622879441
69531.24999999999,-86.40785852674746,69531.24999999999,-84.53158277420081,69531.24999999999,-82.32916425454212
69628.90624999999,-87.45781889173614,69628.90624999999,-97.28833778862349,69628.90624999999,-97.77610369622192
69726.56249999999,-83.47541027858898,69726.56249999999,-88.98033916347494,69726.56249999999,-84.08594011406348
69824.21874999999,-96.10870142313831,69824.21874999999,-82.91559521856607,69824.21874999999,-79.32812032113567
69921.87499999999,-89.6600290139525,69921.87499999999,-89.6285665654881,69921.87499999999,-83.66309493064053
70019.53124999999,-89.53678380403034,70019.53124999999,-82.94074565599018,70019.53124999999,-88.84811619987934
70117.18749999999,-87.97954897067154,70117.18749999999,-87.53221956426252,70117.18749999999,-79.41338536712584
70214.84374999999,-86.75253069990669,70214.84374999999,-80.04205455013806,70214.84374999999,-87.32860812615088
70312.49999999999,-98.18534208956038,70312.49999999999,-84.09273100667234,70312.49999999999,-86.54332685482075
70410.15624999999,-83.95790372149318,70410.15624999999,-93.74514482254158,70410.15624999999,-84.72378548024685
70507.81249999999,-93.1870633019746,70507.81249999999,-84.27936118080896,70507.81249999999,-81.52119231473887
70605.46874999999,-91.92307866278227,70605.46874999999,-81.82827386101141,70605.46874999999,-82.62642264803537
70703.12499999999,-92.9261623026445,70703.12499999999,-83.90154588393806,70703.12499999999,-88.430518525845
70800.78124999999,-84.93154758096426,70800.78124999999,-87.40217926480753,70800.78124999999,-82.5944315733947
70898.43749999999,-87.25902028204138,70898.43749999999,-92.49499485519679,70898.43749999999,-82.86457623107853
70996.09374999999,-83.8563414590825,70996.09374999999,-79.30928101612588,70996.09374999999,-87.11687177565204
71093.74999999999,-81.89700006701854,71093.74999999999,-93.29058865949696,71093.74999999999,-83.78390729451496
71191.40624999999,-78.81326933172001,71191.40624999999,-89.32660711040288,71191.40624999999,-91.71288408698901
71289.06249999999,-78.936095279954,71289.06249999999,-86.54565639898402,71289.06249999999,-85.65748996328993
71386.71874999999,-80.52333237514964,71386.71874999999,-81.71181575341792,71386.71874999999,-86.68591879166385
71484.37499999999,-86.21605800468153,71484.37499999999,-81.31512655720117,71484.37499999999,-79.23928954816706
71582.03124999999,-89.6600004450323,71582.03124999999,-81.2641730633965,71582.03124999999,-87.10437699481551
71679.68749999999,-82.35600689765734,71679.68749999999,-93.60160231286682,71679.68749999999,-79.70873235951348
71777.34374999999,-87.71848800526037,71777.34374999999,-85.66054234702172,71777.34374999999,-94.88088648671831
71874.99999999999,-83.79991234110086,71874.99999999999,-81.53068062589685,71874.99999999999,-92.47519177398317
71972.65624999999,-86.11582039119726,71972.65624999999,-93.88649798405081,71972.65624999999,-80.2575290776031
72070.31249999999,-89.10228698376673,72070.31249999999,-92.64540086038014,72070.31249999999,-84.8213659837449
72167.96874999999,-83.43397329444032,72167.96874999999,-81.37270560272481,72167.96874999999,-87.29229168150782
72265.62499999999,-81.20748956121409,72265.62499999999,-92.0441455206537,72265.62499999999,-92.64368376265509
72363.28124999999,-85.96078893190507,72363.28124999999,-84.35435622460075,72363.28124999999,-88.05807660219061
72460.93749999999,-83.51455484786538,72460.93749999999,-87.47061126897636,72460.93749999999,-82.81576598353924
72558.59374999999,-95.92786402148701,72558.59374999999,-89.40837666652666,72558.59374999999,-92.25900569253088
72656.24999999999,-79.79836967111996,72656.24999999999,-85.04906926719707,72656.24999999999,-90.36263955957955
72753.90624999999,-93.85213830087893,72753.90624999999,-78.49150064430984,72753.90624999999,-82.65872517496213
72851.56249999999,-85.08656180886229,72851.56249999999,-82.59660268245902,72851.56249999999,-86.81647691265306
72949.21874999999,-94.20491326804331,72949.21874999999,-85.23702643427363,72949.21874999999,-82.19464988751571
73046.87499999999,-89.31554848608192,73046.87499999999,-93.95241410450767,73046.87499999999,-85.68644969678536
73144.53124999999,-79.79223874648893,73144.53124999999,-86.56029087882602,73144.53124999999,-89.30306910900397
73242.18749999999,-83.17771699778704,73242.18749999999,-88.80725858730466,73242.18749999999,-82.66055295209158
73339.84374999999,-79.76857596784969,73339.84374999999,-78.38114900973102,73339.84374999999,-89.56277453046914
73437.49999999999,-90.30644199381079,73437.49999999999,-84.02225556154553,73437.49999999999,-83.36679801279874
73535.15624999999,-83.58825067291019,73535.15624999999,-76.61661031880689,73535.15624999999,-81.38675701972392
73632.81249999999,-80.49130949252009,73632.81249999999,-79.32691677219606,73632.81249999999,-86.5820882009896
73730.46874999999,-89.95793263490225,73730.46874999999,-89.82459460772046,73730.46874999999,-88.50581175431554
73828.12499999999,-83.62154801590694,73828.12499999999,-99.20251094981337,73828.12499999999,-84.58134020331748
73925.78124999999,-80.23518294333202,73925.78124999999,-89.10034195688674,73925.78124999999,-85.68521008234336
74023.43749999999,-104.7847890982364,74023.43749999999,-90.70469821019694,74023.43749999999,-94.87078095798645
74121.09374999999,-86.41992544851374,74121.09374999999,-81.51078186338617,74121.09374999999,-87.75897318260255
74218.74999999999,-93.6082684122504,74218.74999999999,-85.20442461778683,74218.74999999999,-77.99137806847466
74316.40624999999,-94.39147136305007,74316.40624999999,-82.11585800409284,74316.40624999999,-90.31637436633487
74414.06249999999,-89.68397833181648,74414.06249999999,-83.38045656266894,74414.06249999999,-81.96782053262203
74511.71874999999,-82.01708052536515,74511.71874999999,-83.17561833239354,74511.71874999999,-81.50596935274942
74609.37499999999,-79.16775299590429,74609.37499999999,-93.04620756487795,74609.37499999999,-84.29762554203792
74707.03124999999,-80.44507031671414,74707.03124999999,-80.74490089849274,74707.03124999999,-83.10002013191081
74804.68749999999,-84.18444899035427,74804.68749999999,-89.08937230460702,74804.68749999999,-85.0674549962025
74902.34374999999,-78.57465431751282,74902.34374999999,-88.46156912212311,74902.34374999999,-84.27548481932369
74999.99999999999,-89.59571251090159,74999.99999999999,-83.47114445848754,74999.99999999999,-87.67832187693527
75097.65624999999,-88.58605001473418,75097.65624999999,-87.90462711816889,75097.65624999999,-90.73787203808635
75195.31249999999,-89.4562482624423,75195.31249999999,-80.76336644664968,75195.31249999999,-97.13266905225281
75292.96874999999,-106.6908159988139,75292.96874999999,-89.20654411006034,75292.96874999999,-81.84070993872949
75390.62499999999,-88.94436608088196,75390.62499999999,-85.38177942478342,75390.62499999999,-82.40890594391088
75488.28124999999,-88.82836142324174,75488.28124999999,-81.92780030056556,75488.28124999999,-87.13282498851126
75585.93749999999,-81.28849061831774,75585.93749999999,-82.77639960039168,75585.93749999999,-79.86185116906499
75683.59374999999,-100.2571688831164,75683.59374999999,-81.99355877738202,75683.59374999999,-86.9752166409131
75781.24999999999,-86.49644350874607,75781.24999999999,-90.76767003832205,75781.24999999999,-89.22571383275064
75878.90624999999,-93.04884720990933,75878.90624999999,-92.17377812709088,75878.90624999999,-77.95962885844881
75976.56249999999,-86.99254025087055,75976.56249999999,-85.04395323803385,75976.56249999999,-85.96012890865559
76074.21874999999,-81.18299030228577,76074.21874999999,-86.24118443652475,76074.21874999999,-91.21212575335656
76171.87499999999,-82.81460965616829,76171.87499999999,-88.69138082788359,76171.87499999999,-80.8862872469
76269.53124999999,-105.6695294483925,76269.53124999999,-97.774023112257,76269.53124999999,-99.34928146839192
76367.18749999999,-84.77701530696238,76367.18749999999,-80.75141829385808,76367.18749999999,-80.80390198659443
76464.84374999999,-94.196625129887,76464.84374999999,-95.83804206967812,76464.84374999999,-80.18209507257227
76562.49999999999,-92.49418544932793,76562.49999999999,-90.67679761813037,76562.49999999999,-87.33222067344235
76660.15624999999,-83.77072603280916,76660.15624999999,-80.59042258120468,76660.15624999999,-83.06338315694013
76757.81249999999,-80.26364839200859,76757.81249999999,-82.07335418794645,76757.81249999999,-82.8468092525419
76855.46874999999,-84.46392071375305,76855.46874999999,-84.05867315835704,76855.46874999999,-88.65258130955574
76953.12499999999,-98.71555303386043,76953.12499999999,-77.2289268371687,76953.12499999999,-90.78212089332639
77050.78124999999,-81.8432285943944,77050.78124999999,-78.22531870915543,77050.78124999999,-80.68815350228385
77148.43749999999,-82.33102292348021,77148.43749999999,-88.3587697629013,77148.43749999999,-91.36374502981189
77246.09374999999,-80.50058769171683,77246.09374999999,-86.21452799980445,77246.09374999999,-104.8304916113452
77343.74999999999,-89.08529385200976,77343.74999999999,-82.26401042272281,77343.74999999999,-82.0308002929753
77441.40624999999,-81.3321583999394,77441.40624999999,-80.43976285094507,77441.40624999999,-86.99237877988274
77539.06249999999,-88.01042620580857,77539.06249999999,-80.70002104310387,77539.06249999999,-98.18487854637013
77636.71874999999,-89.47267454893617,77636.71874999999,-89.86765659602165,77636.71874999999,-79.61333550715061
77734.37499999999,-81.33201134038282,77734.37499999999,-86.27907899133048,77734.37499999999,-84.32991207742029
77832.03124999999,-81.66143106944526,77832.03124999999,-88.30269765784011,77832.03124999999,-82.12771858508184
77929.68749999999,-85.08190107063402,77929.68749999999,-87.92486943292653,77929.68749999999,-91.26207575989596
78027.34374999999,-86.31948708197501,78027.34374999999,-88.80661414559997,78027.34374999999,-83.93024895152637
78124.99999999999,-91.84099377871706,78124.99999999999,-83.18248579993038,78124.99999999999,-80.28365918951734
78222.65624999999,-85.549112770276,78222.65624999999,-84.93290766634716,78222.65624999999,-86.53338762838561
78320.31249999999,-85.69163001204863,78320.31249999999,-80.18424691974671,78320.31249999999,-84.8021443655977
78417.96874999999,-81.94932207192407,78417.96874999999,-87.87169535157832,78417.96874999999,-88.32091307261736
78515.62499999999,-86.55279797693005,78515.62499999999,-80.14431142813989,78515.62499999999,-82.21242652303218
78613.28124999999,-96.92764803280966,78613.28124999999,-83.51647631738473,78613.28124999999,-86.75995153654591
78710.93749999999,-83.68474954249226,78710.93749999999,-86.35515785597354,78710.93749999999,-81.36607521081343
78808.59374999999,-86.82178900226346,78808.59374999999,-84.51407103783957,78808.59374999999,-86.26360021911339
78906.24999999999,-85.450600138944,78906.24999999999,-93.80059315984327,78906.24999999999,-78.9651921164611
79003.90624999999,-80.91364794190794,79003.90624999999,-86.06486921656112,79003.90624999999,-83.90344156769864
79101.56249999999,-86.5967386422906,79101.56249999999,-91.53478323344294,79101.56249999999,-81.22207261810016
79199.21874999999,-90.94368518328118,79199.21874999999,-85.36905820040751,79199.21874999999,-88.96877661407768
79296.87499999999,-82.35437335866246,79296.87499999999,-86.21223245562445,79296.87499999999,-86.59808424987142
79394.53124999999,-84.2333745736656,79394.53124999999,-83.70587748192523,79394.53124999999,-83.68271148623768
79492.18749999999,-87.89857463426526,79492.18749999999,-87.8378243553329,79492.18749999999,-80.52249084366706
79589.84374999999,-89.92657413768495,79589.84374999999,-88.00529350124394,79589.84374999999,-87.80930690050317
79687.49999999999,-86.80140733941934,79687.49999999999,-81.6803958866015,79687.49999999999,-89.52016411882465
79785.15624999999,-82.96885389960522,79785.15624999999,-86.28685426094755,79785.15624999999,-83.64190437056945
79882.81249999999,-86.29762199903185,79882.81249999999,-92.3436899958559,79882.81249999999,-93.67945022482319
79980.46874999999,-86.86738542794447,79980.46874999999,-79.68632128822873,79980.46874999999,-78.07620677022004
80078.12499999999,-79.80297170409406,80078.12499999999,-85.91191498635098,80078.12499999999,-93.357793303189
80175.78124999999,-86.42033609699462,80175.78124999999,-98.00313372620737,80175.78124999999,-80.82767877012807
80273.43749999999,-89.66041325623438,80273.43749999999,-80.43855288521195,80273.43749999999,-85.65436895675239
80371.09374999999,-81.42485578700509,80371.09374999999,-82.09171868241992,80371.09374999999,-89.64238389008199
80468.74999999999,-89.57757713033543,80468.74999999999,-97.15432508587219,80468.74999999999,-85.84105029123485
80566.40624999999,-93.72181020663726,80566.40624999999,-81.40486275588957,80566.40624999999,-95.78949281877051
80664.06249999999,-98.17011374234171,80664.06249999999,-84.66727347818681,80664.06249999999,-85.57881719772161
80761.71874999999,-85.26673651535964,80761.71874999999,-91.21268781261934,80761.71874999999,-84.85595029173432
80859.37499999999,-83.45528143690549,80859.37499999999,-91.67570159814518,80859.37499999999,-81.86580114109725
80957.03124999999,-82.34884490062497,80957.03124999999,-85.2463556622767,80957.03124999999,-81.62903492017485
81054.68749999999,-88.74318252785517,81054.68749999999,-84.97851838090605,81054.68749999999,-84.59543448992916
81152.34374999999,-85.28905556682146,81152.34374999999,-78.60216924319651,81152.34374999999,-84.94529224451527
81249.99999999999,-88.43024942086645,81249.99999999999,-82.84624412735903,81249.99999999999,-78.66452645202703
81347.65624999999,-83.00902405701714,81347.65624999999,-85.5419542581067,81347.65624999999,-82.14712187437581
81445.31249999999,-88.10880768145553,81445.31249999999,-81.15923305731638,81445.31249999999,-82.50981295534112
81542.96874999999,-81.36726397995568,81542.96874999999,-93.04034093952852,81542.96874999999,-86.84456371574569
81640.62499999999,-84.85931664909698,81640.62499999999,-100.6557516210165,81640.62499999999,-90.03580025307542
81738.28124999999,-88.62951007843327,81738.28124999999,-92.70222829254807,81738.28124999999,-86.28192988028268
81835.93749999999,-89.99888725770299,81835.93749999999,-83.59365221597983,81835.93749999999,-80.24746756224008
81933.59374999999,-79.63026718640353,81933.59374999999,-82.07361120734805,81933.59374999999,-85.79952906750304
82031.24999999999,-93.70909890856754,82031.24999999999,-89.5291285051926,82031.24999999999,-89.20232223529973
82128.90624999999,-100.0614354061491,82128.90624999999,-85.77427156405022,82128.90624999999,-88.15447453465387
82226.56249999999,-91.17170141309819,82226.56249999999,-81.51062853848765,82226.56249999999,-84.68593881513908
82324.21874999999,-88.24834335857823,82324.21874999999,-85.31655926806741,82324.21874999999,-88.50357451751323
82421.87499999999,-89.62294587202726,82421.87499999999,-82.33380792486633,82421.87499999999,-97.65639387938691
82519.53124999999,-81.69510394069782,82519.53124999999,-91.38866028653368,82519.53124999999,-89.48359806852778
